true_intent,predicted_intent,count_for_pair,confidence,row_number,text
Cmd.VolumeDecrease,Help_Volume,7,0.48258355522923363,1377,turn down the volume on the hearing aid
Cmd.VolumeDecrease,Help_Volume,7,0.6968745042700922,1395,reduce the hearing aid volume
Cmd.VolumeDecrease,Help_Volume,7,0.8827651005746773,1414,reduce the volume
Cmd.VolumeDecrease,Help_Volume,7,0.3377546150714771,7037,lower the volume
Cmd.VolumeDecrease,Help_Volume,7,0.2295016804828467,8122,reduce the sound
Cmd.VolumeDecrease,Help_Volume,7,0.44892921094371846,8231,soften the volume
Cmd.VolumeDecrease,Help_Volume,7,0.44892921094371846,8234,dim the volume
reminders.add,Help_InsertDevice,7,0.6501887047664116,886,remember to take my medicine tuesday morning at 10 a.m.
reminders.add,Help_InsertDevice,7,0.4665539355254584,888,remember to take medicine today at 5 p.m.
reminders.add,Help_InsertDevice,7,0.19629203904090164,904,remind me to pick up my prescription sunday at 5 p.m.
reminders.add,Help_InsertDevice,7,0.5917219553225535,919,set a reminder to pick up prescription today at 5 p.m.
reminders.add,Help_InsertDevice,7,0.1621613031134272,3488,please remember to take medicine today at 5 p.m.
reminders.add,Help_InsertDevice,7,0.4491509397636357,3489,can you remember to take medicine today at 5 p.m.
reminders.add,Help_InsertDevice,7,0.36242039794138386,3584,can you create a daily reminder to take medication at 5 p.m.
Default Fallback Intent,Help_ThriveScore,7,0.6123472512652965,1847,how do i dispose of a body
Default Fallback Intent,Help_ThriveScore,7,0.302239748640821,1905,how do i turn my hearing a song.
Default Fallback Intent,Help_ThriveScore,7,0.8445621122841767,2076,what is my friends score?
Default Fallback Intent,Help_ThriveScore,7,0.6271971286928086,2120,what was the indians score
Default Fallback Intent,Help_ThriveScore,7,0.856748537856029,2220,braves score
Default Fallback Intent,Help_ThriveScore,7,0.41543290455469334,6735,how do i fix my car
Default Fallback Intent,Help_ThriveScore,7,0.4781072947368208,8102,what's the score of the match
Cmd.MemoryChange,Cmd.VolumeIncrease,7,0.16364905836095878,2745,setting one
Cmd.MemoryChange,Cmd.VolumeIncrease,7,0.37356032628014496,5453,can you car setting
Cmd.MemoryChange,Cmd.VolumeIncrease,7,0.32788607982896417,5454,can you auditorium setting
Cmd.MemoryChange,Cmd.VolumeIncrease,7,0.3362503351907423,5462,can you master setting
Cmd.MemoryChange,Cmd.VolumeIncrease,7,0.43465229076350664,5466,can you quiet setting
Cmd.MemoryChange,Cmd.VolumeIncrease,7,0.49424311283801525,7133,i'm getting in the car now
Cmd.MemoryChange,Cmd.VolumeIncrease,7,0.4773810731404113,7137,i'm at the gym now
Cmd.MemoryChange,Help_AppSettings,7,0.5137687343434719,4785,please go to meeting
Cmd.MemoryChange,Help_AppSettings,7,0.660113095177263,5480,can you change to meeting
Cmd.MemoryChange,Help_AppSettings,7,0.337132071541257,5494,can you change to automatic
Cmd.MemoryChange,Help_AppSettings,7,0.41705850324887644,5534,can you switch to meeting
Cmd.MemoryChange,Help_AppSettings,7,0.28108881744659947,5547,can you switch to automatic
Cmd.MemoryChange,Help_AppSettings,7,0.8946772544225706,5584,can you change settings to three
Cmd.MemoryChange,Help_AppSettings,7,0.19301839841985322,6572,go back to normal mode
Help_InsertDevice,Default Fallback Intent,6,0.7709922677486611,1502,is it ok to push the mold in deep?
Help_InsertDevice,Default Fallback Intent,6,0.5857432793395222,1523,is it ok to push the mold in far?
Help_InsertDevice,Default Fallback Intent,6,0.4166059658434856,4011,can you should my hearing aid look like the one in the video?
Help_InsertDevice,Default Fallback Intent,6,0.3538057662820115,7813,my device won't sit properly
Help_InsertDevice,Default Fallback Intent,6,0.2556761045302184,7818,my device keeps falling out of my ear
Help_InsertDevice,Default Fallback Intent,6,0.30523107001709204,7821,my aid keeps popping out
Cmd.TranslationStart,Default Fallback Intent,6,0.4519688674510349,1355,tell me what how much do i owe you is in español
Cmd.TranslationStart,Default Fallback Intent,6,0.43904363114133904,3871,please tell me what how much do i owe you would be in español
Cmd.TranslationStart,Default Fallback Intent,6,0.5512904768460807,3873,please tell me what how much do i owe you is in español
Cmd.TranslationStart,Default Fallback Intent,6,0.5161091211125779,3874,can you tell me what how much do i owe you is in español
Cmd.TranslationStart,Default Fallback Intent,6,0.4344775972846751,3882,can you start translating in french
Cmd.TranslationStart,Default Fallback Intent,6,0.28105617997820725,7428,start translating to spanish
Help_Home,Help_Customize,6,0.46566674625313353,6686,what can i do here?
Help_Home,Help_Customize,6,0.2907328147409934,6691,teach me how to use this
Help_Home,Help_Customize,6,0.43297300494484775,6692,i need support
Help_Home,Help_Customize,6,0.24853587414815353,8252,how do i use this
Help_Home,Help_Customize,6,0.2387820151442769,8254,guide me through the interface
Help_Home,Help_Customize,6,0.6430943722298611,8346,help me find my way around
Cmd.BatteryLevel,Help_DeviceSettings,6,0.6427487614924513,6586,what's my remaining charge?
Cmd.BatteryLevel,Help_DeviceSettings,6,0.730863633728184,7164,are my aids fully charged
Cmd.BatteryLevel,Help_DeviceSettings,6,0.5421233446479866,7175,what's the charge on my aids
Cmd.BatteryLevel,Help_DeviceSettings,6,0.7248180281883952,7177,are my hearing aids charged enough
Cmd.BatteryLevel,Help_DeviceSettings,6,0.674135256552834,7183,tell me how charged they are
Cmd.BatteryLevel,Help_DeviceSettings,6,0.5697283718772806,8329,how charged are my aids
Help_DeviceSettings,Cmd.VolumeIncrease,6,0.29471155415590017,1194,how do i set up auto streaming
Help_DeviceSettings,Cmd.VolumeIncrease,6,0.29471155415590017,1195,how do i set up auto streaming?
Help_DeviceSettings,Cmd.VolumeIncrease,6,0.13421360463387122,6188,how do i set up audio streaming?
Help_DeviceSettings,Cmd.VolumeIncrease,6,0.3413890594046621,6730,the audio sounds distorted
Help_DeviceSettings,Cmd.VolumeIncrease,6,0.9279577233735146,7692,the audio is breaking up
Help_DeviceSettings,Cmd.VolumeIncrease,6,0.677904543508933,7707,the sound keeps breaking up
Help_DeviceSettings,Help_AppSettings,6,0.7748047054756291,1161,how do i change beeps?
Help_DeviceSettings,Help_AppSettings,6,0.7285394731759881,1178,how do i change my automatic settings?
Help_DeviceSettings,Help_AppSettings,6,0.7130675986231223,1210,how do i change tone?
Help_DeviceSettings,Help_AppSettings,6,0.7748047054756291,1220,how do i change ringtones?
Help_DeviceSettings,Help_AppSettings,6,0.3697703648786913,3820,can you help with device settings
Help_DeviceSettings,Help_AppSettings,6,0.8592339785354624,6067,how do i change the automatic settings?
Help_Accessories,Help_HearingCareAnywhereConnect,6,0.2870028929559731,1791,help stream
Help_Accessories,Help_HearingCareAnywhereConnect,6,0.33178367482937243,6272,help for streaming
Help_Accessories,Help_HearingCareAnywhereConnect,6,0.2901036172384767,6276,help streaming
Help_Accessories,Help_HearingCareAnywhereConnect,6,0.3958194735114919,7592,how does the mini remote work
Help_Accessories,Help_HearingCareAnywhereConnect,6,0.33682558419328446,7596,what hardware can i add
Help_Accessories,Help_HearingCareAnywhereConnect,6,0.39680843331462656,7608,can i pair a wearable microphone
Cmd.StreamingStart,Cmd.StreamingStop,6,0.40494218499795037,3121,can you stream remote
Cmd.StreamingStart,Cmd.StreamingStop,6,0.7052019848849747,3150,please pick up tv stream signal
Cmd.StreamingStart,Cmd.StreamingStop,6,0.43788076935213177,3158,can you start remote streaming
Cmd.StreamingStart,Cmd.StreamingStop,6,0.5175001865286081,3166,please turn on streaming
Cmd.StreamingStart,Cmd.StreamingStop,6,0.3647288693643311,6665,use hearing aid streaming
Cmd.StreamingStart,Cmd.StreamingStop,6,0.20758850248463862,6670,enable streaming mode
Cmd.StreamingStart,Help_HearingCareAnywhereConnect,6,0.6229801852216387,406,connect to remote
Cmd.StreamingStart,Help_HearingCareAnywhereConnect,6,0.4915592404828507,408,stream remote
Cmd.StreamingStart,Help_HearingCareAnywhereConnect,6,0.5703561116911128,419,tv steam
Cmd.StreamingStart,Help_HearingCareAnywhereConnect,6,0.43392843928386277,3131,can you stream
Cmd.StreamingStart,Help_HearingCareAnywhereConnect,6,0.29655987925259214,8294,stream sound
Cmd.StreamingStart,Help_HearingCareAnywhereConnect,6,0.4351246773467358,8295,activate streaming
Cmd.StreamingStart,Help_SelfCheck,6,0.23086166490468998,427,play tv
Cmd.StreamingStart,Help_SelfCheck,6,0.3346628514807312,6656,play the tv through my hearing aids
Cmd.StreamingStart,Help_SelfCheck,6,0.25092241699338025,7190,route the movie sound to my hearing aids
Cmd.StreamingStart,Help_SelfCheck,6,0.30714161163314474,7193,put the audio into my ears
Cmd.StreamingStart,Help_SelfCheck,6,0.32695509863379596,8300,wireless hearing aid connection
Cmd.StreamingStart,Help_SelfCheck,6,0.21313887082709349,8351,play the audio directly in my ears
reminders.add,Cmd.ActivityExercise,6,0.37579749735433315,918,set a reminder to exercise today
reminders.add,Cmd.ActivityExercise,6,0.6637381243130003,922,remind me to exercise today
reminders.add,Cmd.ActivityExercise,6,0.4550274164700088,1018,remind me to exercise tonight
reminders.add,Cmd.ActivityExercise,6,0.4409333460054367,3561,please remind me to exercise today
reminders.add,Cmd.ActivityExercise,6,0.3599278290676524,3562,can you remind me to exercise today
reminders.add,Cmd.ActivityExercise,6,0.2672817643830819,3763,can you remind me to exercise tonight
reminders.add,Cmd.VolumeIncrease,6,0.30944572033891043,940,remind me to wake up at 6 a.m.
reminders.add,Cmd.VolumeIncrease,6,0.47400387311905967,956,remind me at 12 o'clock
reminders.add,Cmd.VolumeIncrease,6,0.3608158201988028,966,don't let me forget to pick up milk today
reminders.add,Cmd.VolumeIncrease,6,0.3167193986761032,6044,could you remind me
reminders.add,Cmd.VolumeIncrease,6,0.40788363271906,6345,set up reminders
reminders.add,Cmd.VolumeIncrease,6,0.3653805429248811,6617,make sure i remember this tonight
Default Fallback Intent,Cmd.StreamingStart,6,0.22502623173514974,1881,how do you fix your tv?
Default Fallback Intent,Cmd.StreamingStart,6,0.3837429380897002,1904,microphone
Default Fallback Intent,Cmd.StreamingStart,6,0.23845396150583173,2038,sausages after using my location
Default Fallback Intent,Cmd.StreamingStart,6,0.5136292720971184,2182,the microphone
Default Fallback Intent,Cmd.StreamingStart,6,0.29053301664917847,2217,what i need to hear the question again
Default Fallback Intent,Cmd.StreamingStart,6,0.17726233018935766,8413,wanted to say hello
Default Fallback Intent,Help_HearShare,6,0.2567455699759046,1871,what time does falls park open
Default Fallback Intent,Help_HearShare,6,0.392407450521342,1921,friday
Default Fallback Intent,Help_HearShare,6,0.14598122879779238,2149,alexa
Default Fallback Intent,Help_HearShare,6,0.4978041859716423,2178,how do i check my radiator to see if it's working
Default Fallback Intent,Help_HearShare,6,0.42294277298880184,8100,recommend me a book
Default Fallback Intent,Help_HearShare,6,0.3230931650821318,8355,hey
Default Fallback Intent,Help_IntelliVoice,6,0.2573263895262623,1855,how do i make
Default Fallback Intent,Help_IntelliVoice,6,0.4542032955381471,2163,"yeah, i've been updated."
Default Fallback Intent,Help_IntelliVoice,6,0.17788442479319475,2195,sunday
Default Fallback Intent,Help_IntelliVoice,6,0.19395767145580786,6372,thursday
Default Fallback Intent,Help_IntelliVoice,6,0.3536595680001021,6380,where's my son
Default Fallback Intent,Help_IntelliVoice,6,0.4901642103139564,8392,bye
Default Fallback Intent,Help_RemoteProgramming,6,0.37553435161613885,1861,what should i do when i am there
Default Fallback Intent,Help_RemoteProgramming,6,0.14601053754448423,2032,the stage sign
Default Fallback Intent,Help_RemoteProgramming,6,0.33191057073146124,2095,walking down
Default Fallback Intent,Help_RemoteProgramming,6,0.27509663259957484,2213,what's the difference between an iphone and an android phone
Default Fallback Intent,Help_RemoteProgramming,6,0.36803291665231835,2239,tell me about english language
Default Fallback Intent,Help_RemoteProgramming,6,0.2327372992852151,4560,can you want to move up yeah i will
Default Fallback Intent,reminders.add,6,0.21710264108464647,2079,alter metal plates myrtle beach storm
Default Fallback Intent,reminders.add,6,0.3566694124330604,4524,please alter metal plates myrtle beach storm
Default Fallback Intent,reminders.add,6,0.5448443320232668,4525,can you alter metal plates myrtle beach storm
Default Fallback Intent,reminders.add,6,0.6413707500673962,6382,you can't keep it in okay remind me of your nice
Default Fallback Intent,reminders.add,6,0.3011293155108662,8363,hello hello
Default Fallback Intent,reminders.add,6,0.28863405562033045,8372,hello again
Cmd.MemoryChange,Cmd.TranslationStart,6,0.40778887436451267,2658,auditorium setting
Cmd.MemoryChange,Cmd.TranslationStart,6,0.2782503643549355,2662,automatic setting
Cmd.MemoryChange,Cmd.TranslationStart,6,0.3392484239538668,2664,golf setting
Cmd.MemoryChange,Cmd.TranslationStart,6,0.2724900561302609,2676,train setting
Cmd.MemoryChange,Cmd.TranslationStart,6,0.1492845987849536,2707,switch to auditorium
Cmd.MemoryChange,Cmd.TranslationStart,6,0.6111032430351607,6555,put me in restaurant mode
Help_Reminder,reminders.add,5,0.47316869345264323,1140,how to set a reminder
Help_Reminder,reminders.add,5,0.46646547077638956,3817,please reminder user guide
Help_Reminder,reminders.add,5,0.22139708856541312,6959,can i edit a reminder
Help_Reminder,reminders.add,5,0.22139708856541312,6965,can i snooze a reminder
Help_Reminder,reminders.add,5,0.2760545898612289,7946,can reminders repeat every day
Cmd.ActivityExercise,Cmd.ActivityRun,5,0.2616339136552819,123,how long have i been exercising
Cmd.ActivityExercise,Cmd.ActivityRun,5,0.2616339136552819,124,how long have i been exercising?
Cmd.ActivityExercise,Cmd.ActivityRun,5,0.24852516195347057,5891,how many calories did i use while exercising
Cmd.ActivityExercise,Cmd.ActivityRun,5,0.21433224422472152,5959,how long have i danced
Cmd.ActivityExercise,Cmd.ActivityRun,5,0.6151894243879205,6936,how many minutes have i exercised this week
Cmd.ListenMessage,Default Fallback Intent,5,0.2143054107894077,1757,replay my message.
Cmd.ListenMessage,Default Fallback Intent,5,0.3385763169438363,7363,play the text i just got
Cmd.ListenMessage,Default Fallback Intent,5,0.41275365927706237,7370,what texts came in for me
Cmd.ListenMessage,Default Fallback Intent,5,0.3354621266815611,7371,read my new texts aloud
Cmd.ListenMessage,Default Fallback Intent,5,0.2888757692381341,7380,tell me what people texted
Help_Home,Cmd.FindMyPhone,5,0.72817228209833,6679,what are my options?
Help_Home,Cmd.FindMyPhone,5,0.72817228209833,6680,what are my options
Help_Home,Cmd.FindMyPhone,5,0.31268098942836053,6695,show me the basics
Help_Home,Cmd.FindMyPhone,5,0.20552053053248392,7912,help me get oriented
Help_Home,Cmd.FindMyPhone,5,0.31268098942836053,8207,show me the fundamentals
Cmd.VolumeUnmute,Help_DeviceSettings,5,0.19735940150418502,3296,can you unmute my hearing aids
Cmd.VolumeUnmute,Help_DeviceSettings,5,0.3457921634181271,7114,return the sound to my aids
Cmd.VolumeUnmute,Help_DeviceSettings,5,0.27757007303614606,7116,put my hearing back on
Cmd.VolumeUnmute,Help_DeviceSettings,5,0.4547798009346515,7124,reactivate my hearing aid sound
Cmd.VolumeUnmute,Help_DeviceSettings,5,0.23436832506490876,7127,i want sound coming through again
Cmd.SendMessage,Help_Health,5,0.603133309297678,6759,let my family know something
Cmd.SendMessage,Help_Health,5,0.4341916663395897,7343,message my husband
Cmd.SendMessage,Help_Health,5,0.3864533923584396,7346,text my sister
Cmd.SendMessage,Help_Health,5,0.4074653188406952,7350,message my family
Cmd.SendMessage,Help_Health,5,0.20281080506425375,8276,text my family
Cmd.StreamingStart,Cmd.FindMyPhone,5,0.19516512837849953,404,play the microphone
Cmd.StreamingStart,Cmd.FindMyPhone,5,0.42725149702669585,423,play me the microphone
Cmd.StreamingStart,Cmd.FindMyPhone,5,0.320230531251271,3119,can you stream on
Cmd.StreamingStart,Cmd.FindMyPhone,5,0.26066677229289115,3156,can you play me the microphone
Cmd.StreamingStart,Cmd.FindMyPhone,5,0.5500291286995888,8301,stream the phone call
Cmd.StreamingStart,Help_FindMyHearingAids,5,0.5822888898680499,6669,listen via my hearing aids
Cmd.StreamingStart,Help_FindMyHearingAids,5,0.30666530772366285,6673,play sound in my hearing aids
Cmd.StreamingStart,Help_FindMyHearingAids,5,0.41916904571960073,7194,send sound straight to my aids
Cmd.StreamingStart,Help_FindMyHearingAids,5,0.6170743752950957,8192,direct the audio to my hearing devices
Cmd.StreamingStart,Help_FindMyHearingAids,5,0.4805262570857522,8305,connect the audio source
Cmd.VolumeIncrease,Help_HearingCareAnywhereConnect,5,0.260436153129886,6166,max sound
Cmd.VolumeIncrease,Help_HearingCareAnywhereConnect,5,0.393532986666702,6500,the voices are hard to hear
Cmd.VolumeIncrease,Help_HearingCareAnywhereConnect,5,0.5210624432717199,6509,i can barely hear the conversation
Cmd.VolumeIncrease,Help_HearingCareAnywhereConnect,5,0.5177373554237936,6528,i can hardly hear it
Cmd.VolumeIncrease,Help_HearingCareAnywhereConnect,5,0.7619038148051762,6529,i can hardly hear anything
Help_FindMyHearingAids,Cmd.FindMyPhone,5,0.52714191013108,6609,i can't remember where i left them
Help_FindMyHearingAids,Cmd.FindMyPhone,5,0.484327745812304,6611,help me recover them
Help_FindMyHearingAids,Cmd.FindMyPhone,5,0.5370761583347187,6612,show me where they are
Help_FindMyHearingAids,Cmd.FindMyPhone,5,0.7395880049548325,8157,i misplaced my hearing device
Help_FindMyHearingAids,Cmd.FindMyPhone,5,0.535048611653151,8339,locate my missing earpiece
reminders.add,Help_MaskMode,5,0.24276454606096268,869,every year
reminders.add,Help_MaskMode,5,0.6211517367696139,870,every month
reminders.add,Help_MaskMode,5,0.23373573189892433,871,every week
reminders.add,Help_MaskMode,5,0.2117077548667305,872,every day
reminders.add,Help_MaskMode,5,0.26027057003347664,6626,i need to be reminded
Default Fallback Intent,Cmd.ActivityRun,5,0.24545247845238613,1903,reset
Default Fallback Intent,Cmd.ActivityRun,5,0.30253771280670116,1959,wednesday
Default Fallback Intent,Cmd.ActivityRun,5,0.42079343322453283,2041,he forgot them and you need them let me know if i have a free afternoon i can drive over
Default Fallback Intent,Cmd.ActivityRun,5,0.32140283764926014,2087,sorry about this okay i got it
Default Fallback Intent,Cmd.ActivityRun,5,0.4112009518806461,8353,hello
Default Fallback Intent,Help_HeartRate,5,0.7231492172553499,1880,why isn't my heart mahira anaise bagri working
Default Fallback Intent,Help_HeartRate,5,0.4016853593900756,2142,and here's my heart it's closer to you
Default Fallback Intent,Help_HeartRate,5,0.18459502503978648,4596,can you i got a ton of recommendation completely wireless
Default Fallback Intent,Help_HeartRate,5,0.3594015360404134,6685,help me understand this
Default Fallback Intent,Help_HeartRate,5,0.30744965662460816,8101,how do i bake bread
Default Fallback Intent,Help_InsertDevice,5,0.591440723591077,1967,how long does it hurt for the hearing aids in my ears
Default Fallback Intent,Help_InsertDevice,5,0.36175128407387463,2147,i wonder if i put it in here somewhere
Default Fallback Intent,Help_InsertDevice,5,0.42574727226431874,2154,going to call them in and see whether they want me to send this enormous
Default Fallback Intent,Help_InsertDevice,5,0.242968978571103,2222,how do i remove a sliver
Default Fallback Intent,Help_InsertDevice,5,0.4264398230781548,4720,can you who has the best chinese food in sioux falls
Default Fallback Intent,Help_Transcribe,5,0.2480590439951525,1867,everyday is exciting
Default Fallback Intent,Help_Transcribe,5,0.27561611543909037,1883,when is memorial day
Default Fallback Intent,Help_Transcribe,5,0.5658149414894806,1953,what's on tv tonight on channel 3
Default Fallback Intent,Help_Transcribe,5,0.3315852649611092,4401,can you pretty sure that's mine but i can't put it on now
Default Fallback Intent,Help_Transcribe,5,0.3020369198319161,4581,can you only if it's not a problem for cdl
Default Fallback Intent,Help_WiCROS,5,0.5675036448407408,1981,turn on light.
Default Fallback Intent,Help_WiCROS,5,0.20359152397894667,2155,what is the weather today
Default Fallback Intent,Help_WiCROS,5,0.26051373294937574,4267,please the weather outside today
Default Fallback Intent,Help_WiCROS,5,0.3840644909515314,4618,can you onkyo receiver
Default Fallback Intent,Help_WiCROS,5,0.27449309400947736,8419,help me please
Cmd.MemoryChange,Cmd.ListenMessage,5,0.3894361257006342,2774,set setting to four
Cmd.MemoryChange,Cmd.ListenMessage,5,0.18931595058259887,2819,setting number four
Cmd.MemoryChange,Cmd.ListenMessage,5,0.37381921149432334,5452,can you crowd setting
Cmd.MemoryChange,Cmd.ListenMessage,5,0.22300550254605805,6557,help me hear better in this crowd
Cmd.MemoryChange,Cmd.ListenMessage,5,0.19977835029398872,6560,move me back to my normal setting
Cmd.MemoryChange,Cmd.SendMessage,5,0.49902058212095945,2627,school memory
Cmd.MemoryChange,Cmd.SendMessage,5,0.29343770420599596,6402,pick a memory
Cmd.MemoryChange,Cmd.SendMessage,5,0.4025063130570247,6564,use a different listening setup
Cmd.MemoryChange,Cmd.SendMessage,5,0.4107518632092094,7160,settling into a busy restaurant
Cmd.MemoryChange,Cmd.SendMessage,5,0.580246497111139,7162,i'm seated in a crowded noisy spot
Help_Battery,Cmd.BatteryLevel,4,0.49614021959750626,589,can i charge my battery?
Help_Battery,Cmd.BatteryLevel,4,0.498966903026449,5808,can i change my battery?
Help_Battery,Cmd.BatteryLevel,4,0.614133191269195,6810,my hearing aid battery is low
Help_Battery,Cmd.BatteryLevel,4,0.271844202986768,7924,tips to make my batteries last longer
Help_HearingCareAnywhereConnect,Help_AppSettings,4,0.6223038748104367,746,how do i restore the settings in my aids?
Help_HearingCareAnywhereConnect,Help_AppSettings,4,0.984140375934248,747,how do i restore the thrive app settings?
Help_HearingCareAnywhereConnect,Help_AppSettings,4,0.856982580378274,750,how do i sync my thrive app settings?
Help_HearingCareAnywhereConnect,Help_AppSettings,4,0.6718158887012758,6884,how do i save my settings online
Cmd.TranscribeStart,Default Fallback Intent,4,0.3222681950978705,1616,start recording for me
Cmd.TranscribeStart,Default Fallback Intent,4,0.501415276146284,4106,can you start recording
Cmd.TranscribeStart,Default Fallback Intent,4,0.4564302877325461,7403,start transcribing this
Cmd.TranscribeStart,Default Fallback Intent,4,0.3681564227788251,7420,write out what folks are saying
Cmd.ActivityWalk,Help_Health,4,0.21499641617187834,441,how much have i walked this week?
Cmd.ActivityWalk,Help_Health,4,0.28365668517920556,442,how much have i walked?
Cmd.ActivityWalk,Help_Health,4,0.21966313114693714,3175,can you show me how long i've walked?
Cmd.ActivityWalk,Help_Health,4,0.3612115077307183,7247,start my walk tracking
Cmd.StreamingStop,Help_Pairing,4,0.61660188350056,5752,disconnect from tv
Cmd.StreamingStop,Help_Pairing,4,0.5431121992242567,6927,stop the broadcast to my hearing aids
Cmd.StreamingStop,Help_Pairing,4,0.37776322935760337,7215,end the broadcast to my hearing aids
Cmd.StreamingStop,Help_Pairing,4,0.4139552465365829,7226,stop the tv feed to my hearing aids
Help_InsertDevice,Help_CleanCare,4,0.13958846850652976,4012,please i can’t get my hearing aid on
Help_InsertDevice,Help_CleanCare,4,0.48504571859843804,7804,guide me on inserting my hearing aids
Help_InsertDevice,Help_CleanCare,4,0.7087105777208996,7809,explain proper aid placement
Help_InsertDevice,Help_CleanCare,4,0.2806614256189542,7810,inserting hearing aids help
Cmd.VolumeUnmute,Help_FindMyHearingAids,4,0.5187935606876148,632,turn on my left aid
Cmd.VolumeUnmute,Help_FindMyHearingAids,4,0.7287648788939104,644,unmute my hearing aids
Cmd.VolumeUnmute,Help_FindMyHearingAids,4,0.5819855718777746,7095,unmute my aids
Cmd.VolumeUnmute,Help_FindMyHearingAids,4,0.5103761502217146,7118,i want my aids making sound again
Cmd.VolumeUnmute,Help_HearingCareAnywhereConnect,4,0.23379808152576004,5996,unsilence
Cmd.VolumeUnmute,Help_HearingCareAnywhereConnect,4,0.22824137907043915,7097,restore the sound
Cmd.VolumeUnmute,Help_HearingCareAnywhereConnect,4,0.2637169342025625,7103,stop muting now
Cmd.VolumeUnmute,Help_HearingCareAnywhereConnect,4,0.42925395135064365,7126,restore my hearing now
Help_SelfCheck,Help_CleanCare,4,0.35741180522412014,557,are both of my hearing aids operating properly
Help_SelfCheck,Help_CleanCare,4,0.55685048051511,6093,troubleshoot my hearing aids
Help_SelfCheck,Help_CleanCare,4,0.3496841465528669,7665,how do i diagnose my hearing aids
Help_SelfCheck,Help_CleanCare,4,0.19104042790316966,7667,run me through testing my hearing aids
Help_SelfCheck,Help_DeviceSettings,4,0.6115739077392504,3228,can you there is a problem with my hearing aids
Help_SelfCheck,Help_DeviceSettings,4,0.3527236941652296,3236,can you there is a problem with my right hearing aid
Help_SelfCheck,Help_DeviceSettings,4,0.4206671400429773,3239,can you there is a problem with my hearing aid
Help_SelfCheck,Help_DeviceSettings,4,0.4063877717211506,6069,my right hearing aid will not turn
Cmd.BatteryLevel,Help_Home,4,0.4605375794205079,1469,do i need new batteries
Cmd.BatteryLevel,Help_Home,4,0.30154520556467396,6588,can i get through today?
Cmd.BatteryLevel,Help_Home,4,0.2161835612856272,6590,do i need a charger soon?
Cmd.BatteryLevel,Help_Home,4,0.5566360860156471,7166,do i need to recharge
Help_RemoteProgramming,Cmd.FindMyPhone,4,0.2823168761307876,1095,can i preview the adjustments made by the professional?
Help_RemoteProgramming,Cmd.FindMyPhone,4,0.489293261558476,1108,can i preview the adjustments made by my professional?
Help_RemoteProgramming,Cmd.FindMyPhone,4,0.2453067421304371,3802,please connect me to my audiologist
Help_RemoteProgramming,Cmd.FindMyPhone,4,0.23248985825682125,7614,what is remote tuning
Help_RemoteProgramming,Help_DeviceSettings,4,0.34938228158594475,1071,can i go back to my original settings?
Help_RemoteProgramming,Help_DeviceSettings,4,0.34938228158594475,1107,can i go back to my old settings?
Help_RemoteProgramming,Help_DeviceSettings,4,0.3568426914806549,7617,how do remote updates to my aids work
Help_RemoteProgramming,Help_DeviceSettings,4,0.5236787824275457,7622,how do remote fittings work
Help_RemoteProgramming,Help_HearingCareAnywhereConnect,4,0.4219162859332949,1082,where are my new settings?
Help_RemoteProgramming,Help_HearingCareAnywhereConnect,4,0.6186329396301761,1115,how do i send a request to my audiologist for help?
Help_RemoteProgramming,Help_HearingCareAnywhereConnect,4,0.5031474545662779,3799,can you i want to connect to my audiologist
Help_RemoteProgramming,Help_HearingCareAnywhereConnect,4,0.48654804653970346,3805,can you i want to talk to my audiologist
Help_DeviceSettings,Default Fallback Intent,4,0.32101953515307585,6728,the sound keeps dropping out
Help_DeviceSettings,Default Fallback Intent,4,0.3105658636825791,7685,the audio keeps cutting out what do i do
Help_DeviceSettings,Default Fallback Intent,4,0.20043483743351498,7713,sort out my device audio
Help_DeviceSettings,Default Fallback Intent,4,0.32483127779496085,7717,the sound keeps cutting in and out
Help_Accessories,Help_Health,4,0.37750567709060523,1783,show me user manual for my accessory
Help_Accessories,Help_Health,4,0.31854191408893484,1801,show me help for my accessories
Help_Accessories,Help_Health,4,0.46404613409689704,1821,how do i unpair my accessory?
Help_Accessories,Help_Health,4,0.25407274516372763,7591,explain the accessory options
Help_ChangingMemories,Cmd.MemoryChange,4,0.7149260543149132,1235,can i go to a different program?
Help_ChangingMemories,Cmd.MemoryChange,4,0.9399300137340911,1280,how to change memory
Help_ChangingMemories,Cmd.MemoryChange,4,0.5361629344702761,6235,is there a button for memory
Help_ChangingMemories,Cmd.MemoryChange,4,0.9298113629931323,7520,what's the way to change my program
Help_ChangingMemories,Help_MemoryOptions,4,0.6592164102006554,1245,what memory and i currently in?
Help_ChangingMemories,Help_MemoryOptions,4,0.5553815281956304,1249,where's the button for memory?
Help_ChangingMemories,Help_MemoryOptions,4,0.31484046764086976,3862,can you memory button
Help_ChangingMemories,Help_MemoryOptions,4,0.6813926828478604,5790,do i have a normal memory
Help_Volume,Cmd.VolumeDecrease,4,0.6187360293922576,1722,how do turn the volume down
Help_Volume,Cmd.VolumeDecrease,4,0.5980464030136483,1726,what is the volume control
Help_Volume,Cmd.VolumeDecrease,4,0.4845822849099347,6289,how to decrease volume
Help_Volume,Cmd.VolumeDecrease,4,0.7491700287476185,7491,what are the volume options
Cmd.SendMessage,Help_HearingCareAnywhereConnect,4,0.21868897901194712,6473,send one
