row_number,text,true_intent,predicted_intent,true_id,predicted_id,correct,confidence
5401,can you auditorium memory,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3484011327493422
5406,can you automatic memory,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.25189283590111095
5408,can you golf memory,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.24246871625671382
5410,can you home memory,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.505899669757246
5422,can you personal program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3939800477972489
5426,can you car program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.39181000512889175
5427,can you auditorium program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.4035834605186659
5430,can you automatic program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.35407369220550183
5432,can you golf program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.33954343600039055
5434,can you home program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.5024591961499042
5435,can you kitchen program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.32657397156738677
5445,can you train program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.36975953103419473
5448,can you personal setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.2881702631030599
5451,can you meeting setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.25508906083004057
5460,can you home setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.30940158567300435
5467,can you speech setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3316020269140259
5470,can you train setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3417679934857088
5602,can you program one,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.5160545593656518
5604,can you setting one,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3415591760034133
5656,can you program four,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.42702023900006986
5824,alexa not connecting,Default Fallback Intent,Help_Translate,21,50,0,0.3323863316916803
5971,give me a demonstration,Help_DemoMode,Default Fallback Intent,28,21,0,0.5290139545044958
5972,what does self-check test?,Help_SelfCheck,Default Fallback Intent,46,21,0,0.6446612263112624
6017,can you set reminders,reminders.add,Default Fallback Intent,55,21,0,0.28546234794506103
6026,can you set reminders for me,reminders.add,Default Fallback Intent,55,21,0,0.30014846802816314
6027,as long as you hear the noise,Default Fallback Intent,Cmd.VolumeMute,21,19,0,0.2997837243700425
6035,what's different about kind?,Help_WhatsNew,Default Fallback Intent,53,21,0,0.262480562024502
6056,best iphone,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.25271639593649087
6099,can you fix my ear pieces,Help_SelfCheck,Default Fallback Intent,46,21,0,0.37568172220708246
6122,check cashing,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.4345921487542063
6180,different kind of needs,Default Fallback Intent,Cmd.TranscribeStart,21,15,0,0.16597173307757834
6201,how do i activate the default settings on the hearing aids,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.8483039020876849
6226,how do i set up the automatic car memory,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.7623806395732682
6244,remember to vitamin d at 7 p.m. every day,reminders.add,Default Fallback Intent,55,21,0,0.296304576027357
6246,where is the mask setting on my hearing aids,Default Fallback Intent,Help_MaskMode,21,41,0,0.7556802976448173
6248,i want to turn on the right stream boost,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.38663873897530904
6255,remember to wash the car,reminders.add,Default Fallback Intent,55,21,0,0.544486036402119
6258,how do i open the data log,Default Fallback Intent,Cmd.ActivityStand,21,5,0,0.4045646034868222
6267,hearing aid device settings,Default Fallback Intent,Help_CleanCare,21,26,0,0.13908905605345143
6274,do i have charleston,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.20269142083749553
6285,get down south,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.5131484667169111
6288,give me so much i don't know it's another problem,Default Fallback Intent,Help_Tinnitus,21,48,0,0.15886076177306596
6297,here on this,Default Fallback Intent,Cmd.TranscribeStart,21,15,0,0.7272521801693548
6298,turn on bluetooth,Help_Pairing,Default Fallback Intent,43,21,0,0.25405858370950146
6304,how do i change,Default Fallback Intent,Help_AppSettings,21,23,0,0.7652928053204067
6305,how do i down cls,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.31502502502412333
6308,how do i stop my phone ringing in my,Default Fallback Intent,Help_Tinnitus,21,48,0,0.8710744476406429
6309,how do i turn,Default Fallback Intent,Help_Home,21,38,0,0.3746385332102065
6318,i can't hear him so it's good,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.44949326394188527
6319,i can't hear you my left hearing aid does not show up on my,Default Fallback Intent,Help_SelfCheck,21,46,0,0.7258600644956227
6327,reminder to play with my cat every workday at 7 p.m.,reminders.add,Default Fallback Intent,55,21,0,0.6181997260132815
6349,location,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.55002150119944
6352,max burger,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.8007374098097866
6353,my hearing aids,Default Fallback Intent,Help_SelfCheck,21,46,0,0.3390150933074737
6354,my left hearing aids,Default Fallback Intent,Help_FindMyHearingAids,21,32,0,0.3349854115251388
6355,my telephone my,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.9760367903769759
6358,pretty much every year,Default Fallback Intent,Cmd.SendMessage,21,12,0,0.2832001466875313
6361,rain. the the app me,Default Fallback Intent,Help_AppSettings,21,23,0,0.6312915048900952
6362,scan options,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.62449908570113
6363,seto,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
6364,she doesn't have a skin check,Default Fallback Intent,Help_SelfCheck,21,46,0,0.36817313201799357
6365,she keeps talking to me,Default Fallback Intent,Help_Home,21,38,0,0.2853772742815218
6366,since my letter needs to be updated,Default Fallback Intent,Help_Pairing,21,43,0,0.40241433640754926
6368,take,Default Fallback Intent,Help_FallAlert,21,31,0,0.23646401119531793
6369,take me to amazon,Default Fallback Intent,Cmd.ListenMessage,21,10,0,0.22633825164881338
6371,there's an! over my right hearing aid,Default Fallback Intent,Help_Pairing,21,43,0,0.2180117320599709
6372,thursday,Default Fallback Intent,Help_IntelliVoice,21,40,0,0.19395767145580786
6373,"tony's office, i myself india.",Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.36340065058591103
6374,too many things back there,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.25902810952219846
6378,when using my iphone,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.9831130123992078
6379,where is,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.6336560954056153
6380,where's my son,Default Fallback Intent,Help_IntelliVoice,21,40,0,0.3536595680001021
6381,where's the nearest oil change,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.5262234221408135
6382,you can't keep it in okay remind me of your nice,Default Fallback Intent,reminders.add,21,55,0,0.6413707500673962
6390,its laud here,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.34236647773054635
6392,its too lound,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.6811721285230187
6438,push to talk,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.36415566730025345
6459,shoot a message,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.438781915384121
6492,could you compose a message,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.7251365907437064
6506,the tv is hard to hear,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.2855527363340321
6510,turn things up a notch,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.6300590967235459
6513,everyone is mumbling,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.4804771309002047
6517,the sound isn't strong enough,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.40163651427264546
6530,this is barely audible,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.5995629735817475
6536,can you soften things a little?,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.8636615285821647
6538,it's blasting in my ears,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.3706945664110743
6545,it's uncomfortably loud,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.47352254985489617
6559,use the profile for noisy places,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.37488836139595777
6562,i'm outdoors now,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.27953843966190406
6567,use the outdoor profile,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.5807085255472743
6571,switch listening modes,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.1195365367693793
6575,change the active profile,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3495098050953036
6592,how much juice is left?,Cmd.BatteryLevel,Default Fallback Intent,8,21,0,0.25927714851298694
6593,how much juice is left,Cmd.BatteryLevel,Default Fallback Intent,8,21,0,0.25927714851298694
6594,are the batteries healthy?,Cmd.BatteryLevel,Default Fallback Intent,8,21,0,0.30377892024341757
6595,what percentage remains?,Cmd.BatteryLevel,Default Fallback Intent,8,21,0,0.44023338105660664
6616,can you keep track of this for me?,reminders.add,Default Fallback Intent,55,21,0,0.34695270324001404
6619,help me remember this evening,reminders.add,Default Fallback Intent,55,21,0,0.449266888918518
6624,i need a prompt later,reminders.add,Default Fallback Intent,55,21,0,0.2836890490952227
6625,remember this for me,reminders.add,Default Fallback Intent,55,21,0,0.3198054768439546
6632,keep this on my radar,reminders.add,Default Fallback Intent,55,21,0,0.7137637686147206
6633,remind me when the time comes,reminders.add,Default Fallback Intent,55,21,0,0.2572551018351884
6650,i want to reach someone,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.35086379660204053
6655,record something for another person,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.22116058890878076
6678,i need some assistance,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.22331866541493545
6682,i'm stuck,Help_Home,Default Fallback Intent,38,21,0,0.4506244083185759
6683,can you walk me through it?,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.33166685349567443
6685,help me understand this,Default Fallback Intent,Help_HeartRate,21,36,0,0.3594015360404134
6689,assist me,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.2981394315672684
6690,i'm confused,Help_Home,Default Fallback Intent,38,21,0,0.4506244083185759
6693,give me some help,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.35649912659766153
6694,walk me through the process,Default Fallback Intent,Cmd.BatteryLevel,21,8,0,0.6487283421784601
6697,i need directions,Help_Home,Default Fallback Intent,38,21,0,0.2606029333610269
6699,who is the prime minister of india?,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.290187970445934
6700,how tall is mount everest?,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.356131151787499
6701,how tall is mount everest,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.356131151787499
6704,how old is tom cruise?,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.3362186977747461
6707,write a poem,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.3814544128542918
6708,who invented the telephone?,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.3179309881914114
6709,tell me today's news,Default Fallback Intent,Help_Customize,21,27,0,0.2827432933800748
6710,book me a flight,Default Fallback Intent,Cmd.ActivityStand,21,5,0,0.28654261886387067
6718,find me a hotel,Default Fallback Intent,Help_FindMyHearingAids,21,32,0,0.42074017874852127
6719,how do rockets work?,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.3724792645822483
6728,the sound keeps dropping out,Help_DeviceSettings,Default Fallback Intent,29,21,0,0.32101953515307585
6732,how do i cook rice,Default Fallback Intent,Help_AppSettings,21,23,0,0.15544390492583995
6735,how do i fix my car,Default Fallback Intent,Help_ThriveScore,21,47,0,0.41543290455469334
6740,amplify things for me,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.3687902719663437
6743,everyone has to say things twice for me,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.550999772485297
6769,i could use a hand with this app,Help_Home,Default Fallback Intent,38,21,0,0.262207770190197
6770,none of this app makes sense,Help_Home,Default Fallback Intent,38,21,0,0.32762950273222013
6780,don't let me forget this,reminders.add,Default Fallback Intent,55,21,0,0.2607189185515419
6876,how does telehear work,Help_HearingCareAnywhereConnect,Default Fallback Intent,35,21,0,0.20559502398861754
7009,what is noise induced hearing loss,Help_Tinnitus,Default Fallback Intent,48,21,0,0.32234922831482543
7016,i'm missing half the conversation,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.2709292741175707
7019,bump it up a little,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.5023394308157549
7025,sound feels weak,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.47545195983593136
7033,people sound muffled and faint,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.512862721741778
7048,soften things up,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.3991297426254128
7056,the noise level is too high,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.323811937787252
7077,mute it entirely,Cmd.VolumeMute,Default Fallback Intent,19,21,0,0.40899184048104464
7100,reactivate the sound,Cmd.VolumeUnmute,Default Fallback Intent,20,21,0,0.21807518293573427
7101,sound back please,Cmd.VolumeUnmute,Default Fallback Intent,20,21,0,0.3491906241318145
7102,undo the mute,Cmd.VolumeUnmute,Default Fallback Intent,20,21,0,0.4457244526770004
7106,re-enable the audio,Cmd.VolumeUnmute,Default Fallback Intent,20,21,0,0.2847572282789702
7111,i can hear now turn it on,Cmd.VolumeUnmute,Default Fallback Intent,20,21,0,0.2758986823510581
7128,end the mute let me hear,Cmd.VolumeUnmute,Default Fallback Intent,20,21,0,0.2767295282713182
7130,i'm sitting down in a crowded diner,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3406085353615345
7136,tune for this windy weather,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.35930123660897006
7141,set it up for a concert hall,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.6677342136854199
7146,i'm in a loud cafeteria now,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.7609105735280312
7149,load my driving profile,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.48982556866899807
7151,i'm about to join a phone call,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.34383277966426323
7152,change to the comfortable indoor mode,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3333273317961019
7153,i'm in a big echoey room now,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.884883135680942
7159,i'm now seated in a loud coffee shop,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.8714974507361303
7176,battery level please,Cmd.BatteryLevel,Default Fallback Intent,8,21,0,0.34300084525324115
7236,start tracking my jog,Cmd.ActivityRun,Default Fallback Intent,4,21,0,0.45415479134119713
7241,record the miles i ran,Cmd.ActivityRun,Default Fallback Intent,4,21,0,0.49900764208646836
7264,going for a walk track it for me,Cmd.ActivityWalk,Default Fallback Intent,7,21,0,0.17371438290316357
7265,start tracking this stroll,Cmd.ActivityWalk,Default Fallback Intent,7,21,0,0.3415618966072853
7363,play the text i just got,Cmd.ListenMessage,Default Fallback Intent,10,21,0,0.3385763169438363
7370,what texts came in for me,Cmd.ListenMessage,Default Fallback Intent,10,21,0,0.41275365927706237
7371,read my new texts aloud,Cmd.ListenMessage,Default Fallback Intent,10,21,0,0.3354621266815611
7380,tell me what people texted,Cmd.ListenMessage,Default Fallback Intent,10,21,0,0.2888757692381341
7403,start transcribing this,Cmd.TranscribeStart,Default Fallback Intent,15,21,0,0.4564302877325461
7420,write out what folks are saying,Cmd.TranscribeStart,Default Fallback Intent,15,21,0,0.3681564227788251
7428,start translating to spanish,Cmd.TranslationStart,Default Fallback Intent,16,21,0,0.28105617997820725
7463,buzz me when it's time,reminders.add,Default Fallback Intent,55,21,0,0.17672354487083006
7464,notify me when the time comes,reminders.add,Default Fallback Intent,55,21,0,0.2715450966715357
7467,poke me when the time arrives,reminders.add,Default Fallback Intent,55,21,0,0.39779080803714545
7475,that one's finished,reminders.complete,Default Fallback Intent,56,21,0,0.7894895913381123
7477,that task is taken care of,reminders.complete,Default Fallback Intent,56,21,0,0.4765266487425297
7516,adjust each ear's volume separately,Help_Volume,Default Fallback Intent,52,21,0,0.1853502808349245
7541,can i rename my memories,Help_MemoryOptions,Default Fallback Intent,42,21,0,0.3660154350075394
7560,how to set up bluetooth,Help_Pairing,Default Fallback Intent,43,21,0,0.3494017033470985
7593,what gadgets are compatible,Help_Accessories,Default Fallback Intent,22,21,0,0.4554047231566364
7597,can i use a clip on microphone,Help_Accessories,Default Fallback Intent,22,21,0,0.40475112378991784
7603,what extra mics are supported,Help_Accessories,Default Fallback Intent,22,21,0,0.3879240224107969
7648,this ear ringing is driving me crazy,Help_Tinnitus,Default Fallback Intent,48,21,0,0.27106749507917444
7660,where is the device test,Help_SelfCheck,Default Fallback Intent,46,21,0,0.32713920464998125
7685,the audio keeps cutting out what do i do,Help_DeviceSettings,Default Fallback Intent,29,21,0,0.3105658636825791
7713,sort out my device audio,Help_DeviceSettings,Default Fallback Intent,29,21,0,0.20043483743351498
7717,the sound keeps cutting in and out,Help_DeviceSettings,Default Fallback Intent,29,21,0,0.32483127779496085
7813,my device won't sit properly,Help_InsertDevice,Default Fallback Intent,39,21,0,0.3538057662820115
7818,my device keeps falling out of my ear,Help_InsertDevice,Default Fallback Intent,39,21,0,0.2556761045302184
7821,my aid keeps popping out,Help_InsertDevice,Default Fallback Intent,39,21,0,0.30523107001709204
7846,is it safe to get my aids wet,Help_CleanCare,Default Fallback Intent,26,21,0,0.38528857186454096
7882,what got added recently,Help_WhatsNew,Default Fallback Intent,53,21,0,0.3170057690457666
7883,any new updates to know about,Help_WhatsNew,Default Fallback Intent,53,21,0,0.2628717542431947
7884,what's been updated lately,Help_WhatsNew,Default Fallback Intent,53,21,0,0.46644163203238564
7886,show recent changes,Help_WhatsNew,Default Fallback Intent,53,21,0,0.5845979166899857
7887,what improvements are new,Help_WhatsNew,Default Fallback Intent,53,21,0,0.33890551703688676
7890,catch me up on new stuff,Help_WhatsNew,Default Fallback Intent,53,21,0,0.5167738938471689
7911,i need a hand getting going,Help_Home,Default Fallback Intent,38,21,0,0.20686609241116066
7919,should i use rechargeable or disposable batteries,Help_Battery,Default Fallback Intent,24,21,0,0.48811024164254113
8006,what's on the health dashboard,Help_Health,Default Fallback Intent,33,21,0,0.34248093122604134
8085,reduce wind noise in tough conditions,Help_EdgeMode,Default Fallback Intent,30,21,0,0.37335693025058975
8100,recommend me a book,Default Fallback Intent,Help_HearShare,21,34,0,0.42294277298880184
8101,how do i bake bread,Default Fallback Intent,Help_HeartRate,21,36,0,0.30744965662460816
8102,what's the score of the match,Default Fallback Intent,Help_ThriveScore,21,47,0,0.4781072947368208
8107,what should i watch tonight,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.16786436832710352
8108,who is the president,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.37255188343765167
8111,plan my vacation,Default Fallback Intent,Help_Customize,21,27,0,0.39573976590473114
8112,what should i wear today,Default Fallback Intent,Help_Health,21,33,0,0.48747750970196707
8113,how do i make coffee,Default Fallback Intent,Help_FallAlert,21,31,0,0.13578499064278485
8115,tell me about the news,Default Fallback Intent,Help_Customize,21,27,0,0.283117171545492
8116,how far is the nearest store,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.8021698017403203
8118,it's too loud in here,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.3649092629341044
8140,i'm in the car now,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.7197240987504581
8142,apply wind noise reduction,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.6950946716731917
8162,save this for me please,reminders.add,Default Fallback Intent,55,21,0,0.4967677813333073
8165,help me remember to do that,reminders.add,Default Fallback Intent,55,21,0,0.23853153542149777
8169,keep this in mind for me,reminders.add,Default Fallback Intent,55,21,0,0.4598813123186694
8175,text someone for me,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.2982091425906497
8181,transmit a message,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.438781915384121
8211,what's the overview,Help_Home,Default Fallback Intent,38,21,0,0.2133341930491434
8235,muffle it a bit,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.29733886355784017
8242,power level status,Cmd.BatteryLevel,Default Fallback Intent,8,21,0,0.3431021429731245
8260,is there a tutorial,Help_Home,Default Fallback Intent,38,21,0,0.555734902543982
8285,text a family member,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.261493601957059
8287,dispatch a message,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.438781915384121
8311,enable direct audio,Cmd.StreamingStart,Default Fallback Intent,13,21,0,0.3610087074340972
8317,this is blasting my eardrums,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.5049811398955589
8323,i'm at a noisy restaurant now,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.5614523196127621
8324,shift into the outdoor profile,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.444366869489668
8328,i'm settling in for tv time,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.46364317558396295
8332,are these almost dead,Cmd.BatteryLevel,Default Fallback Intent,8,21,0,0.7557019147018486
8347,make sure i remember to take my meds,reminders.add,Default Fallback Intent,55,21,0,0.3044127250638392
8353,hello,Default Fallback Intent,Cmd.ActivityRun,21,4,0,0.4112009518806461
8355,hey,Default Fallback Intent,Help_HearShare,21,34,0,0.3230931650821318
8356,hey there,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.15052450429789854
8358,hi there,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.35372454064374814
8359,heya,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8360,howdy,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8361,hiya,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8362,well hello,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.30136239499716133
8363,hello hello,Default Fallback Intent,reminders.add,21,55,0,0.3011293155108662
8364,good morning,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.1293978636384199
8365,good afternoon,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.33863049669847134
8366,good evening,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.7448979968120376
8367,good day,Default Fallback Intent,Help_Pairing,21,43,0,0.37284773603840293
8368,morning,Default Fallback Intent,Cmd.TranslationStart,21,16,0,0.13582672303841758
8369,greetings,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8370,yo,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8372,hello again,Default Fallback Intent,reminders.add,21,55,0,0.28863405562033045
8375,how are you today,Default Fallback Intent,Cmd.ActivityCalories,21,1,0,0.25960209040509014
8377,how is it going,Default Fallback Intent,Cmd.TranscribeStart,21,15,0,0.2884380691862086
8378,how are things,Default Fallback Intent,Help_Customize,21,27,0,0.28930595093405265
8379,how do you do,Default Fallback Intent,Help_HeartRateRecovery,21,37,0,0.3003323621605285
8381,sup,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8382,how's your day going,Default Fallback Intent,Help_SelfCheck,21,46,0,0.3053959569952193
8386,how's everything,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.48155725730232857
8388,good to see you,Default Fallback Intent,Cmd.ListenMessage,21,10,0,0.2661460147660288
8390,what's new,Default Fallback Intent,Help_WhatsNew,21,53,0,0.7942737702136345
8391,how's life,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.25921874074221385
8392,bye,Default Fallback Intent,Help_IntelliVoice,21,40,0,0.4901642103139564
8393,goodbye,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8394,bye bye,Default Fallback Intent,Help_FindMyHearingAids,21,32,0,0.1690240163143965
8398,take care,Default Fallback Intent,Help_DemoMode,21,28,0,0.2150669547813392
8399,good night,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.4057223508432895
8400,goodnight,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8402,have a good one,Default Fallback Intent,Cmd.ListenMessage,21,10,0,0.6499369387646049
8403,thanks,Default Fallback Intent,Help_FindMyHearingAids,21,32,0,0.5371259768444384
8405,thanks a lot,Default Fallback Intent,Help_SelfCheck,21,46,0,0.2615656291165366
8406,thank you so much,Default Fallback Intent,Cmd.ListenMessage,21,10,0,0.4800677009108321
8407,thanks so much,Default Fallback Intent,Help_FindMyHearingAids,21,32,0,0.24961935961907566
8408,cheers,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8409,much appreciated,Default Fallback Intent,Cmd.TranslationStart,21,16,0,0.34067423179057776
8413,wanted to say hello,Default Fallback Intent,Cmd.StreamingStart,21,13,0,0.17726233018935766
8416,can you help me,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.31262087133431543
8418,can you help,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.514472498795274
8419,help me please,Default Fallback Intent,Help_WiCROS,21,54,0,0.27449309400947736
8420,please help me,Default Fallback Intent,Help_FindMyHearingAids,21,32,0,0.4086144546293723
8421,i need help,Default Fallback Intent,Help_Customize,21,27,0,0.4822933167777744
8423,i could use some help,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.5188104652196837
8424,what is up,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.24319884267673003
8430,wassup,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.23379808152576004
8431,what's good,Default Fallback Intent,Help_Translate,21,50,0,0.37870223202582826
