text,intent,source
move me backto normal setting,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
erflorist off screen,Default Fallback Intent,F5_stt:filler+merge_boundary
can you raise ep volume,Cmd.VolumeIncrease,F5_stt:drop_function_word+homophone
er can you open trans cribe,Cmd.TranscribeStart,F5_stt:filler+homophone
uh change program tonumber two,Cmd.MemoryChange,F5_stt:merge_boundary+filler
uh what the serial number of my hearing aid,Help_DeviceSettings,F5_stt:drop_function_word+filler
er please change setting two,Cmd.MemoryChange,F5_stt:drop_function_word+filler
canyou complete my reminda,reminders.complete,F5_stt:homophone+merge_boundary
give me recipe for,Default Fallback Intent,F5_stt:truncate_tail+drop_function_word
um guideme on program options,Help_MemoryOptions,F5_stt:merge_boundary+filler
uh can you volume quiter,Cmd.VolumeDecrease,F5_stt:filler+homophone
switch memery to auditorium,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
how do remotefitting work,Help_RemoteProgramming,F5_stt:drop_plural+merge_boundary
playthe audio directly in my,Cmd.StreamingStart,F5_stt:truncate_tail+merge_boundary
um please send me a reminder leave for work in 10 minutes,reminders.add,F5_stt:drop_function_word+filler
can you add reminder feed acat in 3 minute,reminders.add,F5_stt:merge_boundary+drop_plural
um can you remind me to drink water in 10,reminders.add,F5_stt:filler+truncate_tail
what are my bikingminutes for week,Cmd.ActivityCycle,F5_stt:drop_function_word+merge_boundary
er can you setsetting to three,Cmd.MemoryChange,F5_stt:merge_boundary+filler
er help withtinnitus masker adjustments on my aids,Help_Tinnitus,F5_stt:merge_boundary+filler
change thecurrent mammary,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
pleasepairing devices with my thrive,Help_Pairing,F5_stt:merge_boundary+truncate_tail
please remind me drink water later today at 5 p m,reminders.add,F5_stt:drop_function_word+homophone
er remind her,reminders.add,F5_stt:homophone+filler
er i need tell someone something,Cmd.SendMessage,F5_stt:filler+drop_function_word
ease off the volumn little,Cmd.VolumeDecrease,F5_stt:drop_function_word+homophone
er there too much wind noise what setting helps,Help_EdgeMode,F5_stt:drop_function_word+filler
er listento the remote mic,Cmd.StreamingStart,F5_stt:filler+merge_boundary
i do notwant to forget,reminders.add,F5_stt:merge_boundary+truncate_tail
uh step goal,Cmd.ActivityStep,F5_stt:filler
why does sound drop sometime,Help_DeviceSettings,F5_stt:drop_function_word+drop_plural
can you help me findmy hearing,Help_FindMyHearingAids,F5_stt:truncate_tail+merge_boundary
what selfcheck for,Help_SelfCheck,F5_stt:drop_function_word+merge_boundary
uh set to car mammary,Cmd.MemoryChange,F5_stt:homophone+filler
playlast one,Cmd.ListenMessage,F5_stt:drop_function_word+merge_boundary
i do not like the double tap feature how do i turn it,Help_DeviceSettings,F5_stt:truncate_tail+drop_function_word
er what do i need to clean hearing aid,Help_CleanCare,F5_stt:filler+drop_function_word
um re mind me to go running at 6 a m,reminders.add,F5_stt:homophone+filler
uh switch to homeprogram,Cmd.MemoryChange,F5_stt:merge_boundary+filler
please set office pro gram,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
er colories steps,Cmd.ActivityStep,F5_stt:filler+homophone
introduce me theapp,Help_Home,F5_stt:merge_boundary+drop_function_word
er how does heartrate recovery work,Help_HeartRateRecovery,F5_stt:filler+merge_boundary
can pairingmy aids with my phone,Help_Pairing,F5_stt:merge_boundary+drop_function_word
you switch toschool,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
streamfrom microphone,Cmd.StreamingStart,F5_stt:drop_function_word+merge_boundary
can tvsteam,Cmd.StreamingStart,F5_stt:drop_function_word+merge_boundary
uh this soundstoo loud,Cmd.VolumeDecrease,F5_stt:merge_boundary+filler
um where remote programming,Help_RemoteProgramming,F5_stt:drop_function_word+filler
uh change program home,Cmd.MemoryChange,F5_stt:drop_function_word+filler
um min loudnes,Cmd.VolumeDecrease,F5_stt:filler+drop_plural
uh can you everyyear,reminders.add,F5_stt:merge_boundary+filler
can you help me remind me to call baetomorrow at 9,reminders.add,F5_stt:homophone+merge_boundary
um please ido not remember i do not remember this being such a big fish,Default Fallback Intent,F5_stt:merge_boundary+filler
uh can you that keeps popping up please listenlisten listen,Default Fallback Intent,F5_stt:merge_boundary+filler
uhplease remember i came in here and,Default Fallback Intent,F5_stt:filler+merge_boundary
volumesetting help,Help_Volume,F5_stt:merge_boundary+drop_plural
um switch totrain,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um can you listen to mytv,Cmd.StreamingStart,F5_stt:merge_boundary+filler
uh change to kitchen memery,Cmd.MemoryChange,F5_stt:filler+homophone
er shut the soundoff,Cmd.VolumeMute,F5_stt:filler+merge_boundary
ertrack my biking,Cmd.ActivityCycle,F5_stt:filler+merge_boundary
uh re mind me to do homework on november 11 at 7 p m,reminders.add,F5_stt:filler+homophone
um can you switch to restaurant,Cmd.MemoryChange,F5_stt:filler+truncate_tail
guide me on customizing my,Help_Customize,F5_stt:homophone+truncate_tail
er send voice massage,Cmd.SendMessage,F5_stt:homophone+filler
showhelp guide for wellnes,Help_ThriveScore,F5_stt:merge_boundary+drop_plural
uh set memory to two,Cmd.MemoryChange,F5_stt:drop_function_word+filler
um default,Default Fallback Intent,F5_stt:filler
can setmemory to quiet,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
um how do i pair my hearingaids to my car's bluetooth,Help_Pairing,F5_stt:filler+merge_boundary
can you help with loudnes changes onmy aid,Help_Volume,F5_stt:merge_boundary+drop_plural
start streamin thetelevision,Cmd.StreamingStart,F5_stt:merge_boundary+homophone
uh please find my right 8,Help_FindMyHearingAids,F5_stt:homophone+filler
please this massive programme to influence the united states,Default Fallback Intent,F5_stt:homophone+truncate_tail
umplease start translate for french,Cmd.TranslationStart,F5_stt:filler+merge_boundary
play myaudio massage,Cmd.ListenMessage,F5_stt:homophone+merge_boundary
where help for intelligent,Help_IntelliVoice,F5_stt:truncate_tail+drop_function_word
uh i need it quiter,Cmd.VolumeDecrease,F5_stt:homophone+filler
set tinnitus mammary,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
can you remind her for 4 15 p m today visit grandmaplease,reminders.add,F5_stt:merge_boundary+homophone
concussion rehabilitation team works collaboratively in designing and implementing treatment,Default Fallback Intent,F5_stt:truncate_tail+drop_function_word
how i change the fall alert setting,Help_AppSettings,F5_stt:drop_function_word+drop_plural
can there is a problem with my right herring aid,Help_SelfCheck,F5_stt:homophone+drop_function_word
um what extra mics aresupported,Help_Accessories,F5_stt:filler+merge_boundary
please remind mein 15 minutes to go to the bar,reminders.add,F5_stt:merge_boundary+homophone
uh connect right herring aid,Help_Pairing,F5_stt:filler+homophone
please remember to take my medicine tuesday morning at 10,reminders.add,F5_stt:truncate_tail+drop_function_word
um how many calorie have i burned doing aerobics,Cmd.ActivityAerobics,F5_stt:filler+homophone
uh remind me whenthe time comes,reminders.add,F5_stt:filler+merge_boundary
makenote for later,reminders.add,F5_stt:drop_function_word+merge_boundary
newreminda for everyday,reminders.add,F5_stt:homophone+merge_boundary
um tell me a fun,Default Fallback Intent,F5_stt:filler+truncate_tail
uh somebody frommotel in boise,Default Fallback Intent,F5_stt:filler+merge_boundary
how doi change to a different memory on aid,Help_ChangingMemories,F5_stt:drop_function_word+merge_boundary
pump brakes on the volum,Cmd.VolumeDecrease,F5_stt:drop_function_word+homophone
letme hear presenter,Cmd.StreamingStart,F5_stt:drop_function_word+merge_boundary
um can you schoolsetting,Cmd.MemoryChange,F5_stt:filler+merge_boundary
add remind her feed a cat in 3 minutes,reminders.add,F5_stt:drop_function_word+homophone
please help with changingprogram on my hearing aids,Help_ChangingMemories,F5_stt:drop_plural+merge_boundary
um can you you needsome help,Default Fallback Intent,F5_stt:filler+merge_boundary
um what is the meaning of,Default Fallback Intent,F5_stt:truncate_tail+filler
howdo i adjust the background,Help_Customize,F5_stt:truncate_tail+merge_boundary
how do i search for myleft 8,Help_FindMyHearingAids,F5_stt:merge_boundary+homophone
canyou help with pairing hearing aids on thrive app,Help_Pairing,F5_stt:drop_function_word+merge_boundary
please re mind me to do homework on november 11 at 7 p,reminders.add,F5_stt:truncate_tail+homophone
um my hearingaid falls out of my ear,Help_InsertDevice,F5_stt:filler+merge_boundary
uh what does self check,Help_SelfCheck,F5_stt:filler+truncate_tail
how do i adjust my tenitus noiseon the aid,Help_Tinnitus,F5_stt:homophone+merge_boundary
you switch setting totwo,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
uh show me a help guide for myaccessories,Help_Accessories,F5_stt:merge_boundary+filler
uh set memoryto everyday,Cmd.MemoryChange,F5_stt:merge_boundary+filler
can fix face mask problem,Help_MaskMode,F5_stt:drop_plural+drop_function_word
er alexa notconnecting,Default Fallback Intent,F5_stt:filler+merge_boundary
you turn down my hearin aids,Cmd.VolumeDecrease,F5_stt:homophone+drop_function_word
uh switch program to number two,Cmd.MemoryChange,F5_stt:drop_function_word+filler
ercan you silence,Cmd.VolumeMute,F5_stt:filler+merge_boundary
uh i need areminder,reminders.add,F5_stt:merge_boundary+filler
er re mind me to exercise tonight,reminders.add,F5_stt:homophone+filler
turn hearin aid down,Cmd.VolumeDecrease,F5_stt:drop_function_word+homophone
stream this to 8s,Cmd.StreamingStart,F5_stt:homophone+drop_function_word
can you switch pro gram office,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
um can you schedule physical therapy appointment tomorrow morning 8 40a m,reminders.add,F5_stt:merge_boundary+filler
um volumn increase,Cmd.VolumeIncrease,F5_stt:homophone+filler
uh set areminder for,reminders.add,F5_stt:filler+merge_boundary
can you makestretchy like that,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
uh switch to theater,Cmd.MemoryChange,F5_stt:filler+drop_function_word
please switch program number,Cmd.MemoryChange,F5_stt:truncate_tail+drop_function_word
you call mycontact,Default Fallback Intent,F5_stt:merge_boundary+drop_function_word
er please write a program in,Default Fallback Intent,F5_stt:truncate_tail+filler
turn on left aide,Cmd.VolumeUnmute,F5_stt:drop_function_word+homophone
please i needto connect the hearing aids to the,Help_Pairing,F5_stt:truncate_tail+merge_boundary
canyou volume on left 8,Cmd.VolumeUnmute,F5_stt:merge_boundary+homophone
er whichlanguages does translation support,Help_Translate,F5_stt:merge_boundary+filler
remind her for this evening,reminders.add,F5_stt:homophone+drop_function_word
want move up yeah i,Default Fallback Intent,F5_stt:truncate_tail+drop_function_word
any new updatesknow about,Help_WhatsNew,F5_stt:drop_function_word+merge_boundary
uhplease make it louder,Cmd.VolumeIncrease,F5_stt:filler+merge_boundary
uh inserting hearin aids help,Help_InsertDevice,F5_stt:homophone+filler
er explain how voice controlworks,Help_VoiceAssistant,F5_stt:merge_boundary+filler
whattext came in for me,Cmd.ListenMessage,F5_stt:merge_boundary+drop_plural
do not letme forget take my medicine,reminders.add,F5_stt:merge_boundary+drop_function_word
er how do caption work on my aids,Help_Transcribe,F5_stt:drop_plural+filler
uh can youpandora,Default Fallback Intent,F5_stt:merge_boundary+filler
uh can you switch programme to one,Cmd.MemoryChange,F5_stt:homophone+filler
er switch programme to gym,Cmd.MemoryChange,F5_stt:homophone+filler
what the firmware versionof my aids,Help_DeviceSettings,F5_stt:drop_function_word+merge_boundary
er can you add remind her for meeting,reminders.add,F5_stt:homophone+filler
er can you send me a reminderto pay the cable bill on march 3,reminders.add,F5_stt:filler+merge_boundary
er please i need todisconnect my hearing aids from my phone,Help_Pairing,F5_stt:filler+merge_boundary
how do i backup thrive app,Help_HearingCareAnywhereConnect,F5_stt:truncate_tail+drop_function_word
remember turn the lights on at 8 p,reminders.add,F5_stt:truncate_tail+drop_function_word
uh am i good on batterie,Cmd.BatteryLevel,F5_stt:drop_plural+filler
you turn on the value,Cmd.VolumeUnmute,F5_stt:drop_function_word+homophone
uh how does selfcheck work,Help_SelfCheck,F5_stt:merge_boundary+filler
where' intelligent voice,Help_IntelliVoice,F5_stt:drop_plural+drop_function_word
um switchprogram to auditorium,Cmd.MemoryChange,F5_stt:merge_boundary+filler
raise upthe volumn,Cmd.VolumeIncrease,F5_stt:merge_boundary+homophone
i can tget my hearing aid,Help_InsertDevice,F5_stt:truncate_tail+merge_boundary
you start remotestreaming,Cmd.StreamingStart,F5_stt:merge_boundary+drop_function_word
uh can someone was supposed to call me and i never do,Default Fallback Intent,F5_stt:drop_function_word+filler
um change program one,Cmd.MemoryChange,F5_stt:filler+drop_function_word
can you alpha bail again swelling downin,Default Fallback Intent,F5_stt:merge_boundary+truncate_tail
er turnmask mode on,Help_MaskMode,F5_stt:merge_boundary+filler
um turn on the volume in left hearing aid,Cmd.VolumeUnmute,F5_stt:drop_function_word+filler
how do imake it quiter,Help_Volume,F5_stt:merge_boundary+homophone
er please i lost my hearing aids can you help me find,Help_FindMyHearingAids,F5_stt:filler+truncate_tail
how do i setep the tv,Default Fallback Intent,F5_stt:homophone+merge_boundary
um can youset memory to home,Cmd.MemoryChange,F5_stt:merge_boundary+filler
help with tinnitu masker adjustment on my aides,Help_Tinnitus,F5_stt:drop_plural+homophone
er will i make through the afternoon,Cmd.BatteryLevel,F5_stt:filler+drop_function_word
is time to charge my hearing,Cmd.BatteryLevel,F5_stt:truncate_tail+drop_function_word
uhtelephone program,Cmd.MemoryChange,F5_stt:filler+merge_boundary
how do i change memories on myaides,Help_ChangingMemories,F5_stt:homophone+merge_boundary
uh why do my aids,Help_DeviceSettings,F5_stt:filler+truncate_tail
uh un mute me,Cmd.VolumeUnmute,F5_stt:filler+homophone
um can you lay downhere,Default Fallback Intent,F5_stt:merge_boundary+filler
turned theengine off of,Default Fallback Intent,F5_stt:merge_boundary+homophone
how doi tailor my herring experience,Help_Customize,F5_stt:homophone+merge_boundary
uh start remote stream,Cmd.StreamingStart,F5_stt:filler+drop_function_word
detect androidfone,Cmd.FindMyPhone,F5_stt:homophone+merge_boundary
um locate foam,Cmd.FindMyPhone,F5_stt:homophone+filler
can you remind me to deliverto saint barbara catholic church on friday 9 to 9,reminders.add,F5_stt:truncate_tail+merge_boundary
can you switch tomaster pro gram,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
howdo intellivoice,Help_IntelliVoice,F5_stt:drop_function_word+merge_boundary
help mefind aids,Help_FindMyHearingAids,F5_stt:drop_function_word+merge_boundary
um i want be reminded,reminders.add,F5_stt:drop_function_word+filler
that keep popping up listen listen listen,Default Fallback Intent,F5_stt:drop_plural+drop_function_word
uhplease send a message,Cmd.SendMessage,F5_stt:filler+merge_boundary
uh can youbegin transcribe,Cmd.TranscribeStart,F5_stt:merge_boundary+filler
how do i restore the settings inmy,Help_HearingCareAnywhereConnect,F5_stt:truncate_tail+merge_boundary
tone it doun abit,Cmd.VolumeDecrease,F5_stt:homophone+merge_boundary
um go back to normal,Cmd.MemoryChange,F5_stt:filler+truncate_tail
er new amsterdam,Default Fallback Intent,F5_stt:filler
sorryabout this okay i got,Default Fallback Intent,F5_stt:merge_boundary+drop_function_word
um can you remind me at 11 o'clock in morning,reminders.add,F5_stt:filler+drop_function_word
er please right swift code of binary,Default Fallback Intent,F5_stt:truncate_tail+filler
um speech is not coming through,Cmd.VolumeIncrease,F5_stt:filler+truncate_tail
uh can you set up a,reminders.add,F5_stt:filler+truncate_tail
er give meaudio again,Cmd.VolumeUnmute,F5_stt:merge_boundary+filler
how many calorie left burn,Cmd.ActivityCalories,F5_stt:drop_function_word+homophone
er how do i adjust loudness of the tinnitus volume in the aid,Help_Tinnitus,F5_stt:filler+drop_function_word
er change togolf program,Cmd.MemoryChange,F5_stt:merge_boundary+filler
uh can i assign a location to my memery,Help_MemoryOptions,F5_stt:filler+homophone
how do ilocate other hearing aid,Help_FindMyHearingAids,F5_stt:drop_function_word+merge_boundary
uh what is available with the basic,Help_AppSettings,F5_stt:filler+truncate_tail
er can you setan alarm for doctors appointment tomorrow morning,reminders.add,F5_stt:merge_boundary+filler
you find my left hearing,Help_FindMyHearingAids,F5_stt:drop_function_word+truncate_tail
um connect leftaid,Help_Pairing,F5_stt:merge_boundary+filler
where do i stop fall,Help_FallAlert,F5_stt:drop_function_word+truncate_tail
pleasechange memory outdoors,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
um can you switch to pub,Cmd.MemoryChange,F5_stt:truncate_tail+filler
um you and that is a sign of war,Default Fallback Intent,F5_stt:drop_function_word+filler
uh lowder please,Cmd.VolumeIncrease,F5_stt:homophone+filler
what sound will i hear if i,Help_FallAlert,F5_stt:drop_plural+truncate_tail
er what is dnn speech,Help_IntelliVoice,F5_stt:filler+truncate_tail
can youraise the volume ep,Cmd.VolumeIncrease,F5_stt:merge_boundary+homophone
er self checkfailed,Help_SelfCheck,F5_stt:merge_boundary+filler
er add remind her feed a cat in 3 minutes,reminders.add,F5_stt:filler+homophone
how long does it take measure heart rate,Help_HeartRateRecovery,F5_stt:drop_function_word+truncate_tail
i customizeedge mode,Help_EdgeMode,F5_stt:merge_boundary+drop_function_word
er can you setprogram to telephone,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um tell me about english,Default Fallback Intent,F5_stt:filler+truncate_tail
setmammary to speech,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
um can you changeto restaurant,Cmd.MemoryChange,F5_stt:merge_boundary+filler
er start tv stream,Cmd.StreamingStart,F5_stt:drop_function_word+filler
uh what accessorie work with my aids,Help_Accessories,F5_stt:filler+drop_plural
howdo i change memories on hearing aids,Help_ChangingMemories,F5_stt:drop_function_word+merge_boundary
er please switch to train mammary,Cmd.MemoryChange,F5_stt:homophone+filler
uh whatis wicros used for,Help_WiCROS,F5_stt:merge_boundary+filler
you un mute on,Cmd.VolumeUnmute,F5_stt:drop_function_word+homophone
how much more aerobic do i needtoday,Cmd.ActivityAerobics,F5_stt:drop_plural+merge_boundary
uh guide me onintelligent voice,Help_IntelliVoice,F5_stt:filler+merge_boundary
er set memery to outdoors,Cmd.MemoryChange,F5_stt:homophone+filler
help with loudness adjustments in hearing,Help_Volume,F5_stt:drop_function_word+truncate_tail
er how often should i change battery,Help_Battery,F5_stt:drop_function_word+filler
uh please turnoff tv,Default Fallback Intent,F5_stt:merge_boundary+filler
can you checking that are,Default Fallback Intent,F5_stt:truncate_tail+drop_function_word
drop a messege to husband,Cmd.SendMessage,F5_stt:drop_function_word+homophone
please i cannot remember wheremy hearin aids are,Help_FindMyHearingAids,F5_stt:homophone+merge_boundary
er help me find apaper,Default Fallback Intent,F5_stt:merge_boundary+filler
er please change program toautomatic,Cmd.MemoryChange,F5_stt:merge_boundary+filler
where i find telehere,Help_HearingCareAnywhereConnect,F5_stt:drop_function_word+merge_boundary
where can isee words someone is saying,Help_Transcribe,F5_stt:merge_boundary+drop_function_word
you pairing hearing aidson the thrive app,Help_Pairing,F5_stt:merge_boundary+drop_function_word
where did i putmy other herring aid,Help_FindMyHearingAids,F5_stt:merge_boundary+homophone
uh how do i enable double tap on aids,Help_DeviceSettings,F5_stt:drop_function_word+filler
uh play media through my hearing,Cmd.StreamingStart,F5_stt:filler+truncate_tail
please change hearing aide to car,Cmd.MemoryChange,F5_stt:homophone+drop_plural
uh can you pelase senda message,Cmd.SendMessage,F5_stt:merge_boundary+filler
er can media find us wherever you get your podcast,Default Fallback Intent,F5_stt:filler+drop_function_word
please remind me at 11 o'clock in the,reminders.add,F5_stt:truncate_tail+homophone
uh where dotranscripts get saved,Help_Transcribe,F5_stt:merge_boundary+filler
er canyou set memory to train,Cmd.MemoryChange,F5_stt:merge_boundary+filler
i have something i need,reminders.add,F5_stt:truncate_tail+drop_function_word
uh remind me at 12 o'clock,reminders.add,F5_stt:homophone+filler
um go back my standard setting,Cmd.MemoryChange,F5_stt:filler+drop_function_word
how do i adjust my noise masker in my left hearin,Help_Tinnitus,F5_stt:truncate_tail+homophone
er what are the main things i can,Help_Home,F5_stt:filler+truncate_tail
er please tell me about the reminders,Help_Reminder,F5_stt:truncate_tail+filler
where do i see mybeat per minute,Help_HeartRate,F5_stt:drop_plural+merge_boundary
er please change tooffice program,Cmd.MemoryChange,F5_stt:merge_boundary+filler
uh the noise is pounding ears,Cmd.VolumeDecrease,F5_stt:filler+drop_function_word
er show me my walking history,Cmd.ActivityWalk,F5_stt:drop_function_word+filler
uh connect left hearing 8,Help_Pairing,F5_stt:filler+homophone
can youset to car mammary,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
er can you set memory to,Cmd.MemoryChange,F5_stt:truncate_tail+filler
um please by the time khan academy,Default Fallback Intent,F5_stt:truncate_tail+filler
er what is serial number of my aid,Help_DeviceSettings,F5_stt:filler+drop_function_word
er make it lowder,Cmd.VolumeIncrease,F5_stt:filler+homophone
um can you walk me through,Default Fallback Intent,F5_stt:filler+truncate_tail
er help me understand the thrive,Help_ThriveScore,F5_stt:truncate_tail+filler
um find iphone,Cmd.FindMyPhone,F5_stt:filler
you remind flight at 6 a,reminders.add,F5_stt:truncate_tail+drop_function_word
guide me onsharing what i,Help_HearShare,F5_stt:merge_boundary+truncate_tail
um how will i know when my audiologist adjusted my hearing,Help_RemoteProgramming,F5_stt:truncate_tail+filler
er can you switch program to number,Cmd.MemoryChange,F5_stt:filler+truncate_tail
you set to newt program,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
hi receipt with your new balance on bottom and that is,Default Fallback Intent,F5_stt:drop_function_word+truncate_tail
um how do iuse intelligent voice feature,Help_IntelliVoice,F5_stt:merge_boundary+filler
er re mind me to take my pills at 8,reminders.add,F5_stt:homophone+filler
please i cannot remember where my other hearing 8,Help_FindMyHearingAids,F5_stt:homophone+truncate_tail
er hearing aids translatehelp,Help_Translate,F5_stt:merge_boundary+filler
uh how to tern my left terry a tan,Default Fallback Intent,F5_stt:filler+homophone
er switchto speech program,Cmd.MemoryChange,F5_stt:filler+merge_boundary
how do i view fitnes summary,Help_Health,F5_stt:drop_plural+drop_function_word
er translated guide,Help_Translate,F5_stt:homophone+filler
er can you itwas pitch black out in the store,Default Fallback Intent,F5_stt:filler+merge_boundary
uh can you turn up the volume in my right herring aid,Cmd.VolumeIncrease,F5_stt:homophone+filler
how do i let caregiver,Help_HearShare,F5_stt:drop_function_word+truncate_tail
uh please change memory four,Cmd.MemoryChange,F5_stt:drop_function_word+filler
er pleaselocate my wife,Default Fallback Intent,F5_stt:merge_boundary+filler
switchmemory number four,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
please i am here it is in 7 days they are going to be pairedrecap again,Default Fallback Intent,F5_stt:truncate_tail+merge_boundary
can set settingto one,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
uh can you remember to visit my family on thanksgiving,reminders.add,F5_stt:filler+truncate_tail
um can youstand goal,Cmd.ActivityStand,F5_stt:merge_boundary+filler
uh what is the model of my hearing 8s,Help_DeviceSettings,F5_stt:homophone+filler
can you more volumplease,Cmd.VolumeIncrease,F5_stt:homophone+merge_boundary
er how save edge mode setting,Help_EdgeMode,F5_stt:filler+drop_function_word
mutemy aids,Cmd.VolumeMute,F5_stt:drop_function_word+merge_boundary
restaurantnear me,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
um what does my 8s do when i fall,Help_FallAlert,F5_stt:homophone+filler
uh howdoes wicros work,Help_WiCROS,F5_stt:filler+merge_boundary
er help with pearing my hearing aids with the phone,Help_Pairing,F5_stt:homophone+filler
how many calorie have i burned while,Cmd.ActivityRun,F5_stt:truncate_tail+drop_plural
um what does transcribe feature do,Help_Transcribe,F5_stt:drop_function_word+filler
change tooutdoor,Cmd.MemoryChange,F5_stt:merge_boundary+drop_plural
how do i set the program tothi location,Help_MemoryOptions,F5_stt:merge_boundary+drop_plural
er using app without aids connected,Help_DemoMode,F5_stt:filler+drop_function_word
uh charge statu,Cmd.BatteryLevel,F5_stt:drop_plural+filler
please change tinnitu,Cmd.MemoryChange,F5_stt:drop_plural+drop_function_word
um i would like soundagain please,Cmd.VolumeUnmute,F5_stt:merge_boundary+filler
change automatic pro gram,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
uh is coming in too hot,Cmd.VolumeDecrease,F5_stt:drop_function_word+filler
er help with brain score,Help_ThriveScore,F5_stt:drop_function_word+filler
er switch theater,Cmd.MemoryChange,F5_stt:filler+drop_function_word
er change to masterprogram,Cmd.MemoryChange,F5_stt:merge_boundary+filler
er thatis painfully loud,Cmd.VolumeDecrease,F5_stt:merge_boundary+filler
makeme a reminda,reminders.add,F5_stt:homophone+merge_boundary
um pull backthe volume,Cmd.VolumeDecrease,F5_stt:merge_boundary+filler
uh help i am overwhelmed by theapp,Help_Home,F5_stt:merge_boundary+filler
listwhat you can help me,Help_Home,F5_stt:merge_boundary+truncate_tail
uh telephone setting,Cmd.MemoryChange,F5_stt:filler
you willmask mode help me,Help_MaskMode,F5_stt:drop_function_word+merge_boundary
can youpair left 8,Help_Pairing,F5_stt:merge_boundary+homophone
um i cannot find my hearing 8,Help_FindMyHearingAids,F5_stt:homophone+filler
uh howdo i use,Default Fallback Intent,F5_stt:merge_boundary+filler
can i preview the adjustment made by professional,Help_RemoteProgramming,F5_stt:drop_plural+drop_function_word
um rain the app me,Default Fallback Intent,F5_stt:drop_function_word+filler
ineed text someone,Cmd.SendMessage,F5_stt:drop_function_word+merge_boundary
can change programto mute,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
er recommend amovie,Default Fallback Intent,F5_stt:merge_boundary+filler
i change my preference,Help_DeviceSettings,F5_stt:drop_function_word+drop_plural
er share my audio so others can,Help_HearShare,F5_stt:truncate_tail+filler
er how do i get better brain,Help_ThriveScore,F5_stt:filler+truncate_tail
er tern things up so i can hear,Cmd.VolumeIncrease,F5_stt:filler+homophone
uheveryone is mumbling,Cmd.VolumeIncrease,F5_stt:filler+merge_boundary
er can you lower hearing dow,Cmd.VolumeDecrease,F5_stt:homophone+filler
can you i lostmy memory for restaurants and,Help_MemoryOptions,F5_stt:merge_boundary+truncate_tail
um can you remind me about dinner at 1523,reminders.add,F5_stt:filler+homophone
um canyou change to car,Cmd.MemoryChange,F5_stt:filler+merge_boundary
can set a remind her to take medication today at 5 p m,reminders.add,F5_stt:drop_function_word+homophone
um begin tracking ride,Cmd.ActivityCycle,F5_stt:filler+drop_function_word
help with changing program on my herring aid,Help_ChangingMemories,F5_stt:homophone+drop_plural
please tern onlight,Default Fallback Intent,F5_stt:merge_boundary+homophone
how do i add anotherperson with,Help_HearShare,F5_stt:merge_boundary+truncate_tail
um i can hardly hear,Cmd.VolumeIncrease,F5_stt:drop_function_word+filler
uh forwardthis to someone,Cmd.SendMessage,F5_stt:merge_boundary+filler
um set program to train,Cmd.MemoryChange,F5_stt:filler+drop_function_word
um please stop listening please ask you question,Default Fallback Intent,F5_stt:drop_function_word+filler
how doi charge itc hearing aid,Help_Battery,F5_stt:drop_function_word+merge_boundary
er change setting four,Cmd.MemoryChange,F5_stt:filler+drop_function_word
how long before batter e dies,Cmd.BatteryLevel,F5_stt:homophone+drop_function_word
how do i customize my lefthearing aid setting,Help_Customize,F5_stt:merge_boundary+drop_plural
uh what caused thefall of rome,Default Fallback Intent,F5_stt:merge_boundary+filler
er please set pro gram to number one,Cmd.MemoryChange,F5_stt:filler+homophone
please help with loudness changes on hearin aids,Help_Volume,F5_stt:drop_function_word+homophone
er turn off toshiba,Default Fallback Intent,F5_stt:filler+drop_function_word
howdo i adjust the tv sund,Help_Accessories,F5_stt:merge_boundary+homophone
you right here does not,Help_SelfCheck,F5_stt:truncate_tail+drop_function_word
explain volume control,Help_Volume,F5_stt:drop_plural+drop_function_word
i would liketo add a,reminders.add,F5_stt:truncate_tail+merge_boundary
check off remind her,reminders.complete,F5_stt:drop_function_word+homophone
um how does remotecare connect work,Help_HearingCareAnywhereConnect,F5_stt:filler+merge_boundary
um please change memory music,Cmd.MemoryChange,F5_stt:drop_function_word+filler
can i need more,Cmd.VolumeIncrease,F5_stt:truncate_tail+drop_function_word
