text,intent,source
hey can you locate my cellphone in the kitchen,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, track my android phone in this room",find.phone.locate,fine_tuned_test_predictions.csv
please track my phone in this room,find.phone.locate,fine_tuned_test_predictions.csv
hey can you help me locate my mobile in the house,find.phone.locate,fine_tuned_test_predictions.csv
track my cellphone in the kitchen,find.phone.locate,fine_tuned_test_predictions.csv
"hey, track down my cellphone in my car",find.phone.locate,fine_tuned_test_predictions.csv
hey can you where did i leave my smartphone in this room,find.phone.locate,fine_tuned_test_predictions.csv
"help me out, ring my android somewhere",find.phone.locate,fine_tuned_test_predictions.csv
"quick, find my android phone nearby",find.phone.locate,fine_tuned_test_predictions.csv
please locate my android phone in the house,find.phone.locate,fine_tuned_test_predictions.csv
please help me locate my smartphone around here,find.phone.locate,fine_tuned_test_predictions.csv
please find my android,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, where is my phone in my car",find.phone.locate,fine_tuned_test_predictions.csv
find my phne,find.phone.locate,v4_typo_stt
can you discover telephone,find.phone.locate,fine_tuned_test_predictions.csv
"quick, where is my phone in my car",find.phone.locate,fine_tuned_test_predictions.csv
"quick, find my mobile phone nearby",find.phone.locate,fine_tuned_test_predictions.csv
"help me out, search for my phone around here",find.phone.locate,fine_tuned_test_predictions.csv
"hey, i lost my telephone",find.phone.locate,fine_tuned_test_predictions.csv
"quick, locate my telephone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
hey can you ring my iphone at home,find.phone.locate,fine_tuned_test_predictions.csv
hey can you search for my android around here,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, ring my mobile phone somewhere",find.phone.locate,fine_tuned_test_predictions.csv
"hey, search for my smartphone in the house",find.phone.locate,fine_tuned_test_predictions.csv
ring my mobile at home,find.phone.locate,fine_tuned_test_predictions.csv
hey can you find my handset around here,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, ring my smartphone in the kitchen",find.phone.locate,fine_tuned_test_predictions.csv
hey can you track my phone in this room,find.phone.locate,fine_tuned_test_predictions.csv
"quick, track my mobile phone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
"ugh, i can't find my phone at home",find.phone.locate,fine_tuned_test_predictions.csv
"help me out, ring my handset at home",find.phone.locate,fine_tuned_test_predictions.csv
can you track my mobile phone in the living room,find.phone.locate,fine_tuned_test_predictions.csv
"hey, where's my smartphone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
track down my mobile,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, where is my android phone nearby",find.phone.locate,fine_tuned_test_predictions.csv
hey can you help me locate my android phone in the house,find.phone.locate,fine_tuned_test_predictions.csv
"i need help, track my mobile",find.phone.locate,fine_tuned_test_predictions.csv
"hey, help me find my telephone at home",find.phone.locate,fine_tuned_test_predictions.csv
show me where my iphone is,find.phone.locate,fine_tuned_test_predictions.csv
locate my phone,find.phone.locate,v4_short_commands
lost iphone,find.phone.locate,fine_tuned_test_predictions.csv
please locate my cellphone in the living room,find.phone.locate,fine_tuned_test_predictions.csv
could you track down my mobile phone in this room,find.phone.locate,fine_tuned_test_predictions.csv
i can't find my handset ring it,find.phone.locate,fine_tuned_test_predictions.csv
"i need help, can you find my cell phone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
hey can you find my cellphone somewhere,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, find my cell phone in the house",find.phone.locate,fine_tuned_test_predictions.csv
"quick, where did i leave my handset somewhere",find.phone.locate,fine_tuned_test_predictions.csv
hey can you ring my telephone at home,find.phone.locate,fine_tuned_test_predictions.csv
"quick, where did i leave my iphone at home",find.phone.locate,fine_tuned_test_predictions.csv
"help me out, find my mobile phone in my car",find.phone.locate,fine_tuned_test_predictions.csv
can you find phone,find.phone.locate,fine_tuned_test_predictions.csv
"i need help, track my phone in this room",find.phone.locate,fine_tuned_test_predictions.csv
i can't find my phone around here,find.phone.locate,fine_tuned_test_predictions.csv
"quick, i can't find my iphone at home",find.phone.locate,fine_tuned_test_predictions.csv
"quick, help me locate my telephone",find.phone.locate,fine_tuned_test_predictions.csv
"hey, can you find my mobile in the living room",find.phone.locate,fine_tuned_test_predictions.csv
"hey, my cellphone is missing in the kitchen",find.phone.locate,fine_tuned_test_predictions.csv
hey can you can you find my mobile phone,find.phone.locate,fine_tuned_test_predictions.csv
"hey, find my android in this room",find.phone.locate,fine_tuned_test_predictions.csv
please search for my smartphone in the living room,find.phone.locate,fine_tuned_test_predictions.csv
where did i leave my smartphone around here,find.phone.locate,fine_tuned_test_predictions.csv
can you help me find my phone,find.phone.locate,v4_contextual_paraphrase
can you ring my cell phone nearby,find.phone.locate,fine_tuned_test_predictions.csv
hey can you can you find my android in the living room,find.phone.locate,fine_tuned_test_predictions.csv
please track down my cellphone,find.phone.locate,fine_tuned_test_predictions.csv
track my cell phone in my car,find.phone.locate,fine_tuned_test_predictions.csv
hey can you where did i leave my mobile,find.phone.locate,fine_tuned_test_predictions.csv
"ugh, help me locate my cell phone in the living room",find.phone.locate,fine_tuned_test_predictions.csv
"quick, search for my handset somewhere",find.phone.locate,fine_tuned_test_predictions.csv
where do i go to change a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
how do i cancel reminders,help.reminder.show,fine_tuned_test_predictions.csv
is there a way to duplicate my reminders,help.reminder.show,fine_tuned_test_predictions.csv
how do i repeat reminders,help.reminder.show,fine_tuned_test_predictions.csv
how do i turn off a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
is there a way to cancel a recurring reminder,help.reminder.show,fine_tuned_test_predictions.csv
tell me how to create a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
"quick question, can i set reminders for medication",help.reminder.show,fine_tuned_test_predictions.csv
can you show me how to turn off my reminders,help.reminder.show,fine_tuned_test_predictions.csv
"quick question, can i set multiple reminders",help.reminder.show,fine_tuned_test_predictions.csv
where do i go to disable an alarm,help.reminder.show,fine_tuned_test_predictions.csv
i want to know how to set up a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
"by the way, how many reminders can i set",help.reminder.show,fine_tuned_test_predictions.csv
how do i unmute a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
"i'm curious, how many reminders can i set",help.reminder.show,fine_tuned_test_predictions.csv
how does one check a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
explain how to turn off my reminders,help.reminder.show,fine_tuned_test_predictions.csv
how do i reschedule reminders on my hearing aids,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to pause my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
"hey, can i get reminders on my hearing aids",help.reminder.show,fine_tuned_test_predictions.csv
is it possible to change an alarm,help.reminder.show,fine_tuned_test_predictions.csv
how can i customize a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
explain how to update a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
tell me how to view the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
i'd like to understand how do i edit a reminder,help.reminder.show,fine_tuned_test_predictions.csv
help me understand what can reminders do,help.reminder.show,fine_tuned_test_predictions.csv
explain how to modify my reminders,help.reminder.show,fine_tuned_test_predictions.csv
show my reminders,help.reminder.show,v4_short_commands
help me reschedule the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
how do i adjust a daily reminder,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to turn off a recurring reminder,help.reminder.show,fine_tuned_test_predictions.csv
is there a way to customize a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
"i'm curious, where do i see my reminders",help.reminder.show,fine_tuned_test_predictions.csv
i want to know how to resume the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
tell me how to edit an alarm,help.reminder.show,fine_tuned_test_predictions.csv
can you show me how to repeat a reminder,help.reminder.show,fine_tuned_test_predictions.csv
how do i change a reminder,help.reminder.show,fine_tuned_test_predictions.csv
"just wondering, can you tell me more about the reminder feature",help.reminder.show,fine_tuned_test_predictions.csv
show me how to change my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
can you show me how to change a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
can you show me how to personalize a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
i want to know how to delete a daily reminder,help.reminder.show,fine_tuned_test_predictions.csv
"one thing, do reminders make a sound",help.reminder.show,fine_tuned_test_predictions.csv
tell me how to turn off a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
help me duplicate a reminder,help.reminder.show,fine_tuned_test_predictions.csv
how can i turn on a reminder,help.reminder.show,fine_tuned_test_predictions.csv
can you show me how to resume a recurring reminder,help.reminder.show,fine_tuned_test_predictions.csv
i want to know how to resume my reminders,help.reminder.show,fine_tuned_test_predictions.csv
show me how to unmute my reminders,help.reminder.show,fine_tuned_test_predictions.csv
"hey, tell me about reminders",help.reminder.show,fine_tuned_test_predictions.csv
show me how to set a reminder on my phone,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to resume the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
"i was wondering, where do i see my reminders",help.reminder.show,fine_tuned_test_predictions.csv
is there a way to unmute a daily reminder,help.reminder.show,fine_tuned_test_predictions.csv
how do i create an alarm,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to turn on the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
i need help understanding how do i turn on reminders,help.reminder.show,fine_tuned_test_predictions.csv
how can i disable reminders on my hearing aids,help.reminder.show,fine_tuned_test_predictions.csv
"i was wondering, what is the reminder feature for",help.reminder.show,fine_tuned_test_predictions.csv
show me how to clear my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
"one thing, how do i snooze a reminder",help.reminder.show,fine_tuned_test_predictions.csv
walk me through how to turn off a reminder in this app,help.reminder.show,fine_tuned_test_predictions.csv
"so, can reminders repeat daily",help.reminder.show,fine_tuned_test_predictions.csv
"i was wondering, how many reminders can i set",help.reminder.show,fine_tuned_test_predictions.csv
"i was wondering, do reminders make a sound",help.reminder.show,fine_tuned_test_predictions.csv
"one thing, what do reminders do",help.reminder.show,fine_tuned_test_predictions.csv
can i cancel reminders,help.reminder.show,fine_tuned_test_predictions.csv
walk me through how to clear reminders,help.reminder.show,fine_tuned_test_predictions.csv
how does one rename a recurring reminder,help.reminder.show,fine_tuned_test_predictions.csv
explain how to modify the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
help me rename a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
how do i snooze my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
explain how to unmute a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
can you show me how to reschedule a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
do you know how many reminders can i set,help.reminder.show,fine_tuned_test_predictions.csv
walk me through how to turn off a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to enable a reminder on my phone,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to check a daily reminder,help.reminder.show,fine_tuned_test_predictions.csv
i need help understanding what kind of reminders can i set,help.reminder.show,fine_tuned_test_predictions.csv
how does one resume reminders,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to set my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
how do i adjust a medication reminder,help.reminder.show,fine_tuned_test_predictions.csv
can you show me how to rename a reminder on my phone,help.reminder.show,fine_tuned_test_predictions.csv
help me check a medication reminder,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to unmute an alarm,help.reminder.show,fine_tuned_test_predictions.csv
i'd like to understand how do i manage my reminders,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to mute the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to turn on a recurring reminder,help.reminder.show,fine_tuned_test_predictions.csv
"one thing, how do reminders work",help.reminder.show,fine_tuned_test_predictions.csv
where do i go to mute a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
show my remidners,help.reminder.show,v4_typo_stt
explain how to cancel a reminder,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to clear the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
help me unmute an alarm,help.reminder.show,fine_tuned_test_predictions.csv
help me understand what's the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
can i adjust a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
how do i modify a recurring reminder,help.reminder.show,fine_tuned_test_predictions.csv
show me how to turn on a reminder on my phone,help.reminder.show,fine_tuned_test_predictions.csv
how does one create a recurring reminder,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to cancel my reminders,help.reminder.show,fine_tuned_test_predictions.csv
how do i create my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
show me how to rename a reminder on my phone,help.reminder.show,fine_tuned_test_predictions.csv
how do reminders work,help.reminder.show,fine_tuned_test_predictions.csv
explain how to view a daily reminder,help.reminder.show,fine_tuned_test_predictions.csv
show reminders,help.reminder.show,v4_short_commands
can you show me how to set reminders,help.reminder.show,fine_tuned_test_predictions.csv
help me turn off an alarm,help.reminder.show,fine_tuned_test_predictions.csv
how can i reschedule my reminders,help.reminder.show,fine_tuned_test_predictions.csv
i need help understanding how do i use reminders,help.reminder.show,fine_tuned_test_predictions.csv
show me how to clear the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
tell me how to update a reminder,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to set a reminder in this app,help.reminder.show,fine_tuned_test_predictions.csv
i want to know how to create my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
explain how to customize my reminders,help.reminder.show,fine_tuned_test_predictions.csv
walk me through how to check a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
what's the way to rename my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
"i was wondering, how do i view my reminders",help.reminder.show,fine_tuned_test_predictions.csv
explain how to set up a reminder,help.reminder.show,fine_tuned_test_predictions.csv
i want to know how do reminders work,help.reminder.show,fine_tuned_test_predictions.csv
how do i set up an alarm,help.reminder.show,fine_tuned_test_predictions.csv
is there a way to change my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
help me edit reminders,help.reminder.show,fine_tuned_test_predictions.csv
can i remove an alarm,help.reminder.show,fine_tuned_test_predictions.csv
"one thing, how do i view my reminders",help.reminder.show,fine_tuned_test_predictions.csv
explain how to edit the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to clear a reminder,help.reminder.show,fine_tuned_test_predictions.csv
explain how to change reminders,help.reminder.show,fine_tuned_test_predictions.csv
help me cancel a reminder on my phone,help.reminder.show,fine_tuned_test_predictions.csv
how does one customize my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
help me adjust a reminder,help.reminder.show,fine_tuned_test_predictions.csv
i'd like to understand how many reminders can i set,help.reminder.show,fine_tuned_test_predictions.csv
show me how to clear an alarm,help.reminder.show,fine_tuned_test_predictions.csv
how can i adjust a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
tell me how to manage my reminders,help.reminder.show,fine_tuned_test_predictions.csv
how does one check my reminders,help.reminder.show,fine_tuned_test_predictions.csv
"just wondering, can i set reminders on my hearing aids",help.reminder.show,fine_tuned_test_predictions.csv
explain how to duplicate a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
how does one turn off reminders on my hearing aids,help.reminder.show,fine_tuned_test_predictions.csv
how do i rename a medication reminder,help.reminder.show,fine_tuned_test_predictions.csv
tell me how to manage a recurring reminder,help.reminder.show,fine_tuned_test_predictions.csv
i need help understanding how does the reminder feature work,help.reminder.show,fine_tuned_test_predictions.csv
explain how to check my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
"hey, how do i create a reminder",help.reminder.show,fine_tuned_test_predictions.csv
list reminders,help.reminder.show,v4_short_commands
explain how to edit reminders,help.reminder.show,fine_tuned_test_predictions.csv
where do i go to clear reminders,help.reminder.show,fine_tuned_test_predictions.csv
help with reminders,help.reminder.show,fine_tuned_test_predictions.csv
is there a way to view a daily reminder,help.reminder.show,fine_tuned_test_predictions.csv
can you tell me how do i create a reminder,help.reminder.show,fine_tuned_test_predictions.csv
tell me how to clear a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
can i change a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
help me remove a reminder on my phone,help.reminder.show,fine_tuned_test_predictions.csv
"i was wondering, can i set a recurring reminder",help.reminder.show,fine_tuned_test_predictions.csv
how do i adjust a task reminder,help.reminder.show,fine_tuned_test_predictions.csv
show me how to use reminder,help.reminder.show,fine_tuned_test_predictions.csv
can you show me how to duplicate reminders,help.reminder.show,fine_tuned_test_predictions.csv
is there a way to check reminders,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to mute my reminder settings,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to create reminders,help.reminder.show,fine_tuned_test_predictions.csv
how do i change a daily reminder,help.reminder.show,fine_tuned_test_predictions.csv
is it possible to personalize a reminder notification,help.reminder.show,fine_tuned_test_predictions.csv
can i personalize a medication reminder,help.reminder.show,fine_tuned_test_predictions.csv
how do i repeat a medication reminder,help.reminder.show,fine_tuned_test_predictions.csv
i want to know how to mute a daily reminder,help.reminder.show,fine_tuned_test_predictions.csv
"hey, can i set a recurring reminder",help.reminder.show,fine_tuned_test_predictions.csv
can i customize the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
what reminders do i currently have,help.reminder.show,v4_contextual_paraphrase
is there a way to create an alarm,help.reminder.show,fine_tuned_test_predictions.csv
show me how to delete the reminder feature,help.reminder.show,fine_tuned_test_predictions.csv
explain how to disable a reminder,help.reminder.show,fine_tuned_test_predictions.csv
tell me how to enable an alarm,help.reminder.show,fine_tuned_test_predictions.csv
how does one reschedule my reminders,help.reminder.show,fine_tuned_test_predictions.csv
can i unmute my reminders,help.reminder.show,fine_tuned_test_predictions.csv
"just wondering, how do i view my reminders",help.reminder.show,fine_tuned_test_predictions.csv
could you please mark my active reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
please mark my current reminder finished,reminders.task.complete,fine_tuned_test_predictions.csv
quickly complete my active reminder,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, could you please complete this reminder",reminders.task.complete,fine_tuned_test_predictions.csv
hey can you mark my current reminder done,reminders.task.complete,fine_tuned_test_predictions.csv
i'm trying to cross off my active reminder,reminders.task.complete,fine_tuned_test_predictions.csv
kindly check off my latest reminder,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, complete my latest reminder",reminders.task.complete,fine_tuned_test_predictions.csv
go ahead and dismiss my latest reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like to dismiss this task,reminders.task.complete,fine_tuned_test_predictions.csv
let's mark the alarm as complete,reminders.task.complete,fine_tuned_test_predictions.csv
i would like to complete my last reminder,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, mark the reminder as done",reminders.task.complete,fine_tuned_test_predictions.csv
check this task off my list,reminders.task.complete,fine_tuned_test_predictions.csv
i need to close out my latest reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i want to clear the task,reminders.task.complete,fine_tuned_test_predictions.csv
please mark my reminder done,reminders.task.complete,fine_tuned_test_predictions.csv
could you complete my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
complete reminder,reminders.task.complete,v4_short_commands
can you please cross off my alarm,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to clear my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
mark this reminder finished,reminders.task.complete,fine_tuned_test_predictions.csv
could you cross off my latest reminder,reminders.task.complete,fine_tuned_test_predictions.csv
let's check this reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
i want to mark my reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to complete my alarm,reminders.task.complete,fine_tuned_test_predictions.csv
just clear the alarm,reminders.task.complete,fine_tuned_test_predictions.csv
go ahead and close out this reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to check off the task,reminders.task.complete,fine_tuned_test_predictions.csv
kindly complete the reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'm trying to mark this task finished,reminders.task.complete,fine_tuned_test_predictions.csv
could you please mark the alarm as done,reminders.task.complete,fine_tuned_test_predictions.csv
would you mark the task finished,reminders.task.complete,fine_tuned_test_predictions.csv
help me close out this task,reminders.task.complete,fine_tuned_test_predictions.csv
reminder completed.,reminders.task.complete,fine_tuned_test_predictions.csv
i'm trying to cross off the alarm,reminders.task.complete,fine_tuned_test_predictions.csv
can you close out this reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i need to finish the task,reminders.task.complete,fine_tuned_test_predictions.csv
hey can you mark that reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
i need to close out this task,reminders.task.complete,fine_tuned_test_predictions.csv
would you finish my last reminder,reminders.task.complete,fine_tuned_test_predictions.csv
could you check that reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to check off my latest reminder,reminders.task.complete,fine_tuned_test_predictions.csv
kindly close out this task,reminders.task.complete,fine_tuned_test_predictions.csv
could you mark my last reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
i need you to check off my medication reminder,reminders.task.complete,fine_tuned_test_predictions.csv
please check the alarm off my list,reminders.task.complete,fine_tuned_test_predictions.csv
quickly cross off the task,reminders.task.complete,fine_tuned_test_predictions.csv
please mark the reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
hey can you check my active reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to mark my last reminder done,reminders.task.complete,fine_tuned_test_predictions.csv
just mark my active reminder finished,reminders.task.complete,fine_tuned_test_predictions.csv
could you please cross off the reminder,reminders.task.complete,fine_tuned_test_predictions.csv
complete that reminder,reminders.task.complete,v4_short_commands
i'm trying to complete my active reminder,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, could you please mark my alarm finished",reminders.task.complete,fine_tuned_test_predictions.csv
can you please finish this reminder,reminders.task.complete,fine_tuned_test_predictions.csv
help me check off that reminder,reminders.task.complete,fine_tuned_test_predictions.csv
latest reminder done.,reminders.task.complete,fine_tuned_test_predictions.csv
hey can you mark my active reminder done,reminders.task.complete,fine_tuned_test_predictions.csv
i want to finish my reminder,reminders.task.complete,fine_tuned_test_predictions.csv
finish the reminder,reminders.task.complete,fine_tuned_test_predictions.csv
quickly mark my reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
let's mark the task as complete,reminders.task.complete,fine_tuned_test_predictions.csv
that reminder is done remove it,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like to finish my last reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'm trying to mark this task as complete,reminders.task.complete,fine_tuned_test_predictions.csv
quickly check my current reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
let's cross off this task,reminders.task.complete,fine_tuned_test_predictions.csv
would you complete my reminder,reminders.task.complete,fine_tuned_test_predictions.csv
could you mark my active reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
quickly close out the alarm,reminders.task.complete,fine_tuned_test_predictions.csv
i need you to dismiss my latest reminder,reminders.task.complete,fine_tuned_test_predictions.csv
kindly check off the task,reminders.task.complete,fine_tuned_test_predictions.csv
let's complete this reminder,reminders.task.complete,fine_tuned_test_predictions.csv
kindly mark my alarm as complete,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to dismiss my last reminder,reminders.task.complete,fine_tuned_test_predictions.csv
just mark my task done,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like to mark my last reminder done,reminders.task.complete,fine_tuned_test_predictions.csv
please finish my active reminder,reminders.task.complete,fine_tuned_test_predictions.csv
could you complete my task,reminders.task.complete,fine_tuned_test_predictions.csv
i want you to clear my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i need you to check this reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to check the task off my list,reminders.task.complete,fine_tuned_test_predictions.csv
could you please check the alarm off my list,reminders.task.complete,fine_tuned_test_predictions.csv
would you mark this task finished,reminders.task.complete,fine_tuned_test_predictions.csv
i'm trying to close out my active reminder,reminders.task.complete,fine_tuned_test_predictions.csv
could you please close out the alarm,reminders.task.complete,fine_tuned_test_predictions.csv
would you mark this reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
can you please cross off this reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to mark my current reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
would you cross off this task,reminders.task.complete,fine_tuned_test_predictions.csv
i'm trying to check off my active reminder,reminders.task.complete,fine_tuned_test_predictions.csv
just complete my latest reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to check the alarm off my list,reminders.task.complete,fine_tuned_test_predictions.csv
i would like to mark this reminder as done,reminders.task.complete,fine_tuned_test_predictions.csv
could you please complete my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, close out the task",reminders.task.complete,fine_tuned_test_predictions.csv
i want you to check off my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i want to finish the alarm,reminders.task.complete,fine_tuned_test_predictions.csv
can you finish the reminder,reminders.task.complete,fine_tuned_test_predictions.csv
just finish my alarm,reminders.task.complete,fine_tuned_test_predictions.csv
help me check off my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
can you mark my last reminder as complete,reminders.task.complete,fine_tuned_test_predictions.csv
i want to clear my alarm,reminders.task.complete,fine_tuned_test_predictions.csv
i need to finish that reminder,reminders.task.complete,fine_tuned_test_predictions.csv
go ahead and clear my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
mark reminder complete,reminders.task.complete,v4_short_commands
would you please check off my medication reminder,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, mark the alarm finished",reminders.task.complete,fine_tuned_test_predictions.csv
i'd like to dismiss my task,reminders.task.complete,fine_tuned_test_predictions.csv
kindly close out the task,reminders.task.complete,fine_tuned_test_predictions.csv
could you please cross off my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'd like you to check this reminder off my list,reminders.task.complete,fine_tuned_test_predictions.csv
help me close out my last reminder,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, could you please mark my latest reminder finished",reminders.task.complete,fine_tuned_test_predictions.csv
go ahead and complete the task,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, could you please complete that reminder",reminders.task.complete,fine_tuned_test_predictions.csv
just dismiss the reminder,reminders.task.complete,fine_tuned_test_predictions.csv
can you finish the alarm,reminders.task.complete,fine_tuned_test_predictions.csv
please close out the alarm,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, check the reminder off my list",reminders.task.complete,fine_tuned_test_predictions.csv
quickly cross off my alarm,reminders.task.complete,fine_tuned_test_predictions.csv
could you finish my current reminder,reminders.task.complete,fine_tuned_test_predictions.csv
hey can you mark the alarm as complete,reminders.task.complete,fine_tuned_test_predictions.csv
hey can you mark my alarm as done,reminders.task.complete,fine_tuned_test_predictions.csv
i need you to dismiss this task,reminders.task.complete,fine_tuned_test_predictions.csv
close out that reminder,reminders.task.complete,fine_tuned_test_predictions.csv
just mark the alarm as done,reminders.task.complete,fine_tuned_test_predictions.csv
"hey, could you please mark my medication reminder as complete",reminders.task.complete,fine_tuned_test_predictions.csv
please mark last reminder complete,reminders.task.complete,fine_tuned_test_predictions.csv
just cross off that reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i want you to clear this reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i'm trying to mark my latest reminder finished,reminders.task.complete,fine_tuned_test_predictions.csv
please dismiss my reminder,reminders.task.complete,fine_tuned_test_predictions.csv
i would like to complete the task,reminders.task.complete,fine_tuned_test_predictions.csv
could you please cross off that reminder,reminders.task.complete,fine_tuned_test_predictions.csv
would you please mark my latest reminder done,reminders.task.complete,fine_tuned_test_predictions.csv
go ahead and clear my reminder,reminders.task.complete,fine_tuned_test_predictions.csv
