suite,text,true_intent,predicted_intent,top2,confidence,margin,accepted,category
stt,uh its laudhere,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.ListenMessage,0.6714,0.6018,False,stt_error
stt,um bring the soundup,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Cmd.VolumeIncrease,0.6083,0.4308,False,stt_error
stt,uh it isbarely audible,Cmd.VolumeIncrease,Cmd.VolumeDecrease,Cmd.VolumeMute,0.6023,0.3537,False,stt_error
stt,er this isbarely audible,Cmd.VolumeIncrease,Cmd.VolumeDecrease,reminders.complete,0.6297,0.4926,False,stt_error
stt,er that hurting my ears,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeDecrease,0.6465,0.3159,False,stt_error
stt,um set me up forconversation,Cmd.MemoryChange,Help_AppSettings,reminders.add,0.2587,0.0735,False,stt_error
stt,um help me recoverthem,Help_FindMyHearingAids,Help_Home,Help_HeartRateRecovery,0.2943,0.0128,False,stt_error
stt,um show me where theyare,Help_FindMyHearingAids,Help_Home,Help_Volume,0.6279,0.4907,False,stt_error
stt,um ineed a prompt later,reminders.add,Default Fallback Intent,Help_Home,0.5546,0.342,False,stt_error
stt,er pass thisalong,Cmd.SendMessage,Default Fallback Intent,Cmd.VolumeDecrease,0.2607,0.0972,False,stt_error
stt,umi want direct audio,Cmd.StreamingStart,Cmd.VolumeMute,Cmd.StreamingStart,0.7264,0.5805,False,stt_error
stt,er helpme understand this,Help_Home,Cmd.TranslationStart,Cmd.ActivityStand,0.8445,0.7946,False,stt_error
stt,show me thebasic,Help_Home,Default Fallback Intent,Help_Home,0.3313,0.0353,False,stt_error
stt,um i wantsome quiet,Cmd.VolumeDecrease,Cmd.VolumeMute,Cmd.VolumeDecrease,0.3726,0.1612,False,stt_error
stt,um i wantsilence,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Cmd.VolumeMute,0.5236,0.1973,False,stt_error
stt,uh killthe sound,Cmd.VolumeMute,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.318,0.0181,False,stt_error
stt,er set my aides for a party,Cmd.MemoryChange,Help_Pairing,Cmd.ActivityWalk,0.2617,0.1028,False,stt_error
stt,tell son i said,Cmd.SendMessage,Default Fallback Intent,Help_HearingCareAnywhereConnect,0.6747,0.5894,False,stt_error
stt,pick some lucky number for,Default Fallback Intent,Cmd.MemoryChange,Default Fallback Intent,0.4199,0.1162,False,stt_error
stt,um ping mywife,Cmd.SendMessage,Default Fallback Intent,Cmd.VolumeDecrease,0.6119,0.5608,False,stt_error
stt,er does edgemode work automatically,Help_EdgeMode,Help_DeviceSettings,Help_EdgeMode,0.4878,0.1441,False,stt_error
stt,er how many calorieshave i lost this week,Cmd.ActivityCalories,Help_Home,Cmd.ActivityCalories,0.3472,0.1693,False,stt_error
stt,how do i findmask,Help_MaskMode,Default Fallback Intent,Help_MaskMode,0.7688,0.7219,False,stt_error
stt,how do i change activity goal,Help_Health,Help_DeviceSettings,Cmd.ActivityAerobics,0.3613,0.0221,False,stt_error
stt,i edita reminder,Help_Reminder,reminders.add,Help_Reminder,0.8349,0.7381,False,stt_error
stt,um can i snooze a reminda,Help_Reminder,reminders.add,Help_Reminder,0.6966,0.4654,False,stt_error
stt,um how do i dry my herring aids,Help_CleanCare,Help_Customize,Help_SelfCheck,0.1663,0.0191,False,stt_error
stt,can moisture damage my hearing,Help_CleanCare,Help_InsertDevice,Cmd.VolumeDecrease,0.21,0.0154,False,stt_error
stt,uh start abike workout,Cmd.ActivityCycle,Cmd.ActivityExercise,Help_WhatsNew,0.7639,0.7153,False,stt_error
stt,uh what is noiseinduced hearing loss,Help_Tinnitus,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.1217,0.0193,False,stt_error
stt,er gentle on volume,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Help_Volume,0.6114,0.481,False,stt_error
stt,um bring mesome quiet,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Cmd.VolumeIncrease,0.3524,0.1392,False,stt_error
stt,um i am startingmy commute,Cmd.MemoryChange,Help_Home,Cmd.TranscribeStart,0.8012,0.7703,False,stt_error
stt,the pro gram is not right for where i,Cmd.MemoryChange,Default Fallback Intent,Help_SelfCheck,0.3851,0.0356,False,stt_error
stt,um this mode is not working for my surrounding,Cmd.MemoryChange,Help_Battery,Cmd.ActivityExercise,0.2569,0.0691,False,stt_error
stt,um i just took a seat in a noisy,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.7965,0.6126,False,stt_error
stt,er i do not want the stream,Cmd.StreamingStop,Default Fallback Intent,Cmd.StreamingStart,0.5913,0.3928,False,stt_error
stt,drop the connection to thetv,Cmd.StreamingStop,Help_Pairing,Cmd.MemoryChange,0.4988,0.3056,False,stt_error
stt,uh log myjog,Cmd.ActivityRun,Cmd.ActivityAerobics,Cmd.ActivityCycle,0.4587,0.2748,False,stt_error
stt,er start myjog tracking,Cmd.ActivityRun,Cmd.ActivityWalk,Cmd.ActivityCycle,0.373,0.17,False,stt_error
stt,start trackingjog,Cmd.ActivityRun,Help_WhatsNew,Cmd.ActivityWalk,0.3699,0.1881,False,stt_error
stt,um notemy jog,Cmd.ActivityRun,Default Fallback Intent,Cmd.ActivityRun,0.479,0.3417,False,stt_error
stt,er what my daily step number,Cmd.ActivityStep,Help_Health,Help_ThriveScore,0.3796,0.1666,False,stt_error
stt,uh how long on feet today,Cmd.ActivityStand,Default Fallback Intent,Cmd.ActivityStand,0.5182,0.2557,False,stt_error
stt,um record myride for me,Cmd.ActivityCycle,Cmd.ActivityRun,Cmd.ActivityWalk,0.3689,0.1883,False,stt_error
stt,what is burnso far,Cmd.ActivityCalories,Default Fallback Intent,Cmd.ActivityRun,0.5995,0.337,False,stt_error
stt,did anyone sendme anything read,Cmd.ListenMessage,Default Fallback Intent,Cmd.ListenMessage,0.4807,0.2024,False,stt_error
stt,er tell me what people,Cmd.ListenMessage,Cmd.VolumeIncrease,Cmd.TranscribeStart,0.6662,0.5784,False,stt_error
stt,er translatethis conversation,Cmd.TranslationStart,Cmd.TranscribeStart,Cmd.TranslationStart,0.6031,0.3585,False,stt_error
stt,uh i took my pills mark it,reminders.complete,Cmd.VolumeDecrease,reminders.complete,0.4738,0.0635,False,stt_error
stt,close out thatreminda,reminders.complete,reminders.add,reminders.complete,0.471,0.0894,False,stt_error
stt,how do i balance volume between,Help_Volume,Help_WiCROS,Help_Volume,0.903,0.8483,True,stt_error
stt,help managing saved program,Help_MemoryOptions,Help_ChangingMemories,Help_MemoryOptions,0.6928,0.51,False,stt_error
stt,what extra devices i,Help_Accessories,Default Fallback Intent,Help_SelfCheck,0.5046,0.3398,False,stt_error
stt,how do i turn on soothingsound,Help_Tinnitus,Default Fallback Intent,Help_Volume,0.267,0.0725,False,stt_error
stt,er this earringing is driving me crazy,Help_Tinnitus,Cmd.VolumeDecrease,Cmd.MemoryChange,0.8774,0.8589,False,stt_error
stt,i cannot stand the ringingin my,Help_Tinnitus,Cmd.ActivityStand,Cmd.TranslationStart,0.5917,0.4892,False,stt_error
stt,guide me through selfcheck,Help_SelfCheck,Help_Home,Help_SelfCheck,0.3875,0.0479,False,stt_error
stt,uh where do i find my overall,Help_ThriveScore,Help_Health,Help_FindMyHearingAids,0.3037,0.0793,False,stt_error
stt,uh why is there static in my aides,Help_DeviceSettings,Default Fallback Intent,Help_DeviceSettings,0.4279,0.1812,False,stt_error
stt,the audio breakingup,Help_DeviceSettings,Cmd.VolumeDecrease,Default Fallback Intent,0.4082,0.2784,False,stt_error
stt,uh how do i wear my 8s properly,Help_InsertDevice,Help_CleanCare,Default Fallback Intent,0.8546,0.8109,False,stt_error
stt,uh explain how to configure the,Help_AppSettings,Help_Home,Help_ChangingMemories,0.1696,0.0323,False,stt_error
stt,er help keeping my hearing aids,Help_CleanCare,Help_DeviceSettings,Help_InsertDevice,0.4572,0.0799,False,stt_error
stt,keepingaids in good shape,Help_CleanCare,Default Fallback Intent,Cmd.TranslationStart,0.5265,0.1044,False,stt_error
stt,i fine tune the bassand treble,Help_Customize,Default Fallback Intent,Help_Customize,0.592,0.2333,False,stt_error
stt,er how do i set my own,Help_Customize,Help_HearShare,Help_Customize,0.2802,0.143,False,stt_error
stt,how do i make sound my,Help_Customize,Help_Volume,Help_Customize,0.8153,0.7334,False,stt_error
stt,explain personalizationoptions,Help_Customize,Help_Home,Help_MemoryOptions,0.2736,0.085,False,stt_error
stt,how do i make sund suit me,Help_Customize,Default Fallback Intent,Help_Volume,0.307,0.0125,False,stt_error
stt,er whatgot added recently,Help_WhatsNew,Help_WiCROS,Help_WhatsNew,0.3177,0.0762,False,stt_error
stt,help me see what,Help_WhatsNew,Default Fallback Intent,Help_Transcribe,0.3431,0.175,False,stt_error
stt,uh i do not get how any of this work,Help_Home,Default Fallback Intent,Help_Home,0.8301,0.7399,False,stt_error
stt,um should i use rechargeable or disposable,Help_Battery,Default Fallback Intent,Help_Battery,0.3328,0.1204,False,stt_error
stt,um how do i store spare,Help_Battery,Help_HearingCareAnywhereConnect,Default Fallback Intent,0.3676,0.0298,False,stt_error
stt,doaids show subtitles of speech,Help_Transcribe,Help_Customize,Help_IntelliVoice,0.2013,0.0173,False,stt_error
stt,do aides measure bpm,Help_HeartRate,Help_DemoMode,Help_CleanCare,0.3559,0.2352,False,stt_error
stt,howdo i read bpm,Help_HeartRate,Default Fallback Intent,Help_Volume,0.3749,0.0127,False,stt_error
stt,er help understanding recoveryrate,Help_HeartRateRecovery,Cmd.ActivityStand,Help_HeartRateRecovery,0.3788,0.1491,False,stt_error
stt,uh a setting for verywindy places,Help_EdgeMode,Cmd.MemoryChange,Help_MemoryOptions,0.6111,0.2769,False,stt_error
stt,um hurt ears please,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeDecrease,0.7421,0.6194,False,stt_error
stt,er activatespeech focus,Cmd.MemoryChange,Help_IntelliVoice,Cmd.MemoryChange,0.163,0.0227,False,stt_error
stt,um i need to locate my hearing,Help_FindMyHearingAids,Default Fallback Intent,Help_FindMyHearingAids,0.4408,0.0076,False,stt_error
stt,uhcapture this as a reminder,reminders.add,reminders.complete,reminders.add,0.5446,0.1103,False,stt_error
stt,um relay thisinformation,Cmd.SendMessage,Default Fallback Intent,Cmd.MemoryChange,0.2317,0.0352,False,stt_error
stt,uh dispatch atext,Cmd.SendMessage,Default Fallback Intent,Cmd.SendMessage,0.3093,0.1177,False,stt_error
stt,uhwhat should i learn first,Help_Home,Default Fallback Intent,Help_Home,0.485,0.0042,False,stt_error
stt,um relay information,Cmd.SendMessage,Cmd.MemoryChange,Help_ThriveScore,0.4432,0.2934,False,stt_error
stt,er streamthe phone call,Cmd.StreamingStart,Default Fallback Intent,Cmd.FindMyPhone,0.8168,0.7434,False,stt_error
stt,uh streamthe music,Cmd.StreamingStart,Cmd.StreamingStop,Default Fallback Intent,0.7674,0.68,False,stt_error
stt,uh directhearing aid connection,Cmd.StreamingStart,Help_Pairing,Cmd.StreamingStart,0.719,0.5704,False,stt_error
stt,uh audioredirection,Cmd.StreamingStart,Default Fallback Intent,Cmd.ListenMessage,0.2911,0.2346,False,stt_error
stt,way toomuch volume for,Cmd.VolumeDecrease,Help_Volume,Cmd.VolumeDecrease,0.8287,0.6764,False,stt_error
stt,uh i could use anintroduction,Help_Home,Default Fallback Intent,Cmd.MemoryChange,0.3307,0.1813,False,stt_error
ood,pair my headphones to the laptop,Default Fallback Intent,Help_Pairing,Help_Accessories,0.9962,0.9945,True,ood_false_acceptance
ood,where did i leave my glasses,Default Fallback Intent,Help_FindMyHearingAids,Cmd.FindMyPhone,0.935,0.9066,True,ood_false_acceptance
ood,book me a dentist appointment,Default Fallback Intent,reminders.add,Cmd.ListenMessage,0.9344,0.9146,True,ood_false_acceptance
ood,read my emails to me,Default Fallback Intent,Cmd.ListenMessage,Default Fallback Intent,0.9432,0.9211,True,ood_false_acceptance
ood,start recording a video,Default Fallback Intent,Cmd.TranscribeStart,Help_Home,0.9429,0.9323,True,ood_false_acceptance
ood,translate this document into french,Default Fallback Intent,Cmd.TranslationStart,Cmd.TranscribeStart,0.9754,0.9643,True,ood_false_acceptance
ood,transcribe the meeting recording on my laptop,Default Fallback Intent,Cmd.TranscribeStart,Help_Transcribe,0.9551,0.9128,True,ood_false_acceptance
ood,read me the news headlines,Default Fallback Intent,Cmd.ListenMessage,Default Fallback Intent,0.9071,0.8367,True,ood_false_acceptance
