text,intent,source
boost the sound a little,Cmd.VolumeIncrease,reference_train
can my professional adjust the hearing aid remotely?,Help_RemoteProgramming,reference_train
how do i turn up the volume on the hearing aid?,Help_Volume,reference_train
please change to meeting,Cmd.MemoryChange,reference_train
please fisher is jacking off in the car so it's in the closet,Default Fallback Intent,reference_train
explain how to ease tinnitus,Help_Tinnitus,reference_train
please play last message,Cmd.ListenMessage,reference_train
please i want to listen to my tv,Cmd.StreamingStart,reference_train
it's on you,Default Fallback Intent,reference_train
please set a reminder,reminders.add,reference_train
please change to worship memory,Cmd.MemoryChange,reference_train
time my bike ride,Cmd.ActivityCycle,reference_train
can you switch memory to number one,Cmd.MemoryChange,reference_train
where's self check?,Help_SelfCheck,reference_train
how will i know when the professional adjusted the aid?,Help_RemoteProgramming,reference_train
can you let me listen to my message.,Cmd.ListenMessage,reference_train
please change to master,Cmd.MemoryChange,reference_train
set memory to mute,Cmd.MemoryChange,reference_train
program number two,Cmd.MemoryChange,reference_train
please set memory to home,Cmd.MemoryChange,reference_train
please help with changing memories using my app,Help_ChangingMemories,reference_train
can you my walking time is?,Cmd.ActivityWalk,reference_train
please locate my other hearing aid,Help_FindMyHearingAids,reference_train
can you set memory to television,Cmd.MemoryChange,reference_train
start walking,Cmd.ActivityWalk,reference_train
how to self check,Help_SelfCheck,reference_train
please this reminder is complete,reminders.complete,reference_train
what’s my heart rate?,Help_HeartRate,reference_train
is there a tutorial,Help_Home,reference_train
can you running calories,Cmd.ActivityRun,reference_train
how would i intercept an alert message text message?,Help_FallAlert,reference_train
please show me where my telephone is,Cmd.FindMyPhone,reference_train
please switch to golf memory,Cmd.MemoryChange,reference_train
can you transcribe this conversation,Cmd.TranscribeStart,reference_train
how do i use the app without aids?,Help_DemoMode,reference_train
did i reach my walking goal today,Cmd.ActivityWalk,reference_train
how do i get the aid to stay in,Help_InsertDevice,reference_train
information on the wellness score,Help_ThriveScore,reference_train
how do i customize my hearing aid?,Help_Customize,reference_train
change to worship,Cmd.MemoryChange,reference_train
where’s the translate feature?,Help_Translate,reference_train
can you train memory,Cmd.MemoryChange,reference_train
android phone to listen to spotify,Default Fallback Intent,reference_train
give me sound again,Cmd.VolumeUnmute,reference_train
how many calories did i burn working out,Cmd.ActivityExercise,reference_train
please switch program to mask,Cmd.MemoryChange,reference_train
nudge me in an hour,reminders.add,reference_train
how do i adjust my loudness of the white noise in my aid?,Help_Tinnitus,reference_train
can i use the phone to check the volume of my hearing aids,Help_Volume,reference_train
record the walking i just finished,Cmd.ActivityWalk,reference_train
please hearing aid is not work,Help_SelfCheck,reference_train
create a message,Cmd.SendMessage,reference_train
please help with tinnitus masker adjustments on my aid,Help_Tinnitus,reference_train
get that volume out of my ear,Cmd.VolumeDecrease,reference_train
change setting to three,Cmd.MemoryChange,reference_train
remind me to buy bread at 11 a.m. tomorrow,reminders.add,reference_train
what's my hearing aid's firmware version?,Help_DeviceSettings,reference_train
please i need to pair the hearing aid to my phone,Help_Pairing,reference_train
elsa texas off huh,Default Fallback Intent,reference_train
everyday,reminders.add,reference_train
how do i use intellivoice,Help_IntelliVoice,reference_train
can you calories running,Cmd.ActivityRun,reference_train
please change to personal memory,Cmd.MemoryChange,reference_train
route the movie sound to my hearing aids,Cmd.StreamingStart,reference_train
switch to master,Cmd.MemoryChange,reference_train
make my phone ring,Cmd.FindMyPhone,reference_train
cleaning and care help,Help_CleanCare,reference_train
how do i pair my hearing aid to my phone?,Help_Pairing,reference_train
it's too loud for me,Cmd.VolumeDecrease,reference_train
set setting to number one,Cmd.MemoryChange,reference_train
can you turn on streaming,Cmd.StreamingStart,reference_train
please switch to speech program,Cmd.MemoryChange,reference_train
how to see my daily hearing aid goals?,Help_Health,reference_train
can you my hearing aids have too much treble,Help_Customize,reference_train
pairing aids on my thrive app,Help_Pairing,reference_train
please change setting to number one,Cmd.MemoryChange,reference_train
help me change tinnitus program,Help_Tinnitus,reference_train
turn down the volume on the hearing aid,Cmd.VolumeDecrease,reference_train
hope you are well,Default Fallback Intent,reference_train
turn off mute,Cmd.VolumeUnmute,reference_train
help with noise stimulus adjustment in my aids,Help_Tinnitus,reference_train
please set to kitchen program,Cmd.MemoryChange,reference_train
how many calories have i burned today?,Cmd.ActivityCalories,reference_train
please turn up the volume in my right hearing aid,Cmd.VolumeIncrease,reference_train
where is my daily score,Help_ThriveScore,reference_train
what can i control here,Help_Home,reference_train
can you finish this reminder.,reminders.complete,reference_train
please add reminder for meeting,reminders.add,reference_train
can you turn up the volume in my right hearing aid,Cmd.VolumeIncrease,reference_train
set to everyday memory,Cmd.MemoryChange,reference_train
can i connect an external mic,Help_Accessories,reference_train
please help me,Default Fallback Intent,reference_train
can you they are trying to reduce the temperature right now,Default Fallback Intent,reference_train
how do i access intellivoice?,Help_IntelliVoice,reference_train
can you make volume louder,Cmd.VolumeIncrease,reference_train
can you i don't like my current hearing aid settings,Help_MemoryOptions,reference_train
send a voice message,Cmd.SendMessage,reference_train
can you set memory to personal,Cmd.MemoryChange,reference_train
please switch to quiet program,Cmd.MemoryChange,reference_train
please set memory to school,Cmd.MemoryChange,reference_train
write a program in switch,Default Fallback Intent,reference_train
set my reminders,reminders.add,reference_train
how do i customize how things sound,Help_Customize,reference_train
show me my activity goal?,Cmd.ActivityAerobics,reference_train
how's life,Default Fallback Intent,reference_train
will i hear what is being transcribed?,Help_Transcribe,reference_train
can my hearing care specialist adjust the hearing aids remotely?,Help_RemoteProgramming,reference_train
stream the music into my ears,Cmd.StreamingStart,reference_train
help streaming,Help_Accessories,reference_train
help for speech to text,Help_Transcribe,reference_train
how do i adjust my loudness of the white noise in the hearing aids?,Help_Tinnitus,reference_train
can you set to meeting memory,Cmd.MemoryChange,reference_train
can you look up your nose real quick to,Default Fallback Intent,reference_train
please i need an adjustment to my hearing aids,Help_RemoteProgramming,reference_train
can you set reminder buy milk on november 11 at 5 p.m.,reminders.add,reference_train
i might be off or something about leaving.,Default Fallback Intent,reference_train
can you change setting to number one,Cmd.MemoryChange,reference_train
can you mute the hearing aids,Cmd.VolumeMute,reference_train
begin tracking my walk,Cmd.ActivityWalk,reference_train
how do i ask for a remote fitting,Help_RemoteProgramming,reference_train
can you complete my latest reminder,reminders.complete,reference_train
can you only if it's not a problem for cdl,Default Fallback Intent,reference_train
please translate for russian,Cmd.TranslationStart,reference_train
please remind me to pick up my prescription saturday at 5 p.m.,reminders.add,reference_train
how do i switch to music memory?,Help_ChangingMemories,reference_train
end stream,Cmd.StreamingStop,reference_train
how many calories today,Cmd.ActivityCalories,reference_train
can you auditorium memory,Cmd.MemoryChange,reference_train
please start recording for me,Cmd.TranscribeStart,reference_train
how do i measure my heart rate?,Help_HeartRate,reference_train
how do i reconnect my hearing aids,Help_Pairing,reference_train
please change program to crowd,Cmd.MemoryChange,reference_train
can you let me hear my tv,Cmd.StreamingStart,reference_train
please remind me at 11 o'clock in the morning,reminders.add,reference_train
can you maximum sound,Cmd.VolumeIncrease,reference_train
i want to send a message,Cmd.SendMessage,reference_train
please change memory to office,Cmd.MemoryChange,reference_train
setup a reminder,reminders.add,reference_train
how do i change the caregiver settings?,Help_AppSettings,reference_train
help with the speech enhancement feature,Help_IntelliVoice,reference_train
how do i geotag my current memory?,Help_MemoryOptions,reference_train
switch memory to four,Cmd.MemoryChange,reference_train
explain the heart rate feature,Help_HeartRate,reference_train
remind me at 2:35 p.m. tomorrow to not park in the back parking lot,reminders.add,reference_train
can you switch to theater memory,Cmd.MemoryChange,reference_train
set program to restaurant,Cmd.MemoryChange,reference_train
do reminders sync to my hearing aids,Help_Reminder,reference_train
turn stream off,Cmd.StreamingStop,reference_train
please change to outdoors memory,Cmd.MemoryChange,reference_train
can you switch on ps4,Default Fallback Intent,reference_train
how many languages are in translate?,Help_Translate,reference_train
"this jena fuller. can you trying to fill out way, too?",Default Fallback Intent,reference_train
dnn speech enhancement help,Help_IntelliVoice,reference_train
how to see my weekly environment goals?,Help_Health,reference_train
when should i initiate a manual alert text?,Help_FallAlert,reference_train
i need my quiet program,Cmd.MemoryChange,reference_train
please i can't remember where my aid is,Help_FindMyHearingAids,reference_train
please change memory to everyday,Cmd.MemoryChange,reference_train
how do i sync my aid to the app?,Help_HearingCareAnywhereConnect,reference_train
can you personalize my hearing aid settings,Help_MemoryOptions,reference_train
please change program to theater,Cmd.MemoryChange,reference_train
how do i access intelligent voice?,Help_IntelliVoice,reference_train
change to school program,Cmd.MemoryChange,reference_train
i would like to send a message,Cmd.SendMessage,reference_train
change memory to home,Cmd.MemoryChange,reference_train
information on the body score,Help_ThriveScore,reference_train
please remind me about dinner at 1523,reminders.add,reference_train
can you theater program,Cmd.MemoryChange,reference_train
please he forgot them and you need them let me know if i have a free afternoon i can drive over,Default Fallback Intent,reference_train
every morning,Default Fallback Intent,reference_train
please set memory to tinnitus,Cmd.MemoryChange,reference_train
adjust my aids for this loud place,Cmd.MemoryChange,reference_train
switch memory to train,Cmd.MemoryChange,reference_train
what happens if my aids get wet,Help_CleanCare,reference_train
please i can't remember where my aids are,Help_FindMyHearingAids,reference_train
i can barely hear the conversation,Cmd.VolumeIncrease,reference_train
please syracuse a bad home,Default Fallback Intent,reference_train
can my hearing aids be set up to an iphone and an ipad at the same,Help_Pairing,reference_train
what does running a diagnostic check do,Help_SelfCheck,reference_train
can you mask program,Cmd.MemoryChange,reference_train
can you show me my running goal,Cmd.ActivityRun,reference_train
can you lexus assembly to new,Default Fallback Intent,reference_train
this massive program to influence the united states politically,Default Fallback Intent,reference_train
"can you i'm just like oh, so that's the point that down.",Default Fallback Intent,reference_train
can i customize edge mode,Help_EdgeMode,reference_train
can you turn off toshiba,Default Fallback Intent,reference_train
steps taken,Cmd.ActivityStep,reference_train
please i'll let you sleep,Default Fallback Intent,reference_train
how do i clean the microphone,Help_CleanCare,reference_train
transfer audio to my devices,Cmd.StreamingStart,reference_train
can you set reminder to drink water at 9 p.m. every tuesday,reminders.add,reference_train
alexa,Default Fallback Intent,reference_train
pull down right here in alice question,Default Fallback Intent,reference_train
can you he did just change it,Default Fallback Intent,reference_train
can you help with pairing hearing aids on the thrive app,Help_Pairing,reference_train
what is the hearshare feature,Help_HearShare,reference_train
show me my biking goal,Cmd.ActivityCycle,reference_train
how good is the translation feature,Help_Translate,reference_train
how do i change from the hearing aids to my car bluetooth?,Help_Pairing,reference_train
show me how long i've stood,Cmd.ActivityStand,reference_train
fisher is jacking off in the car so it's in the closet,Default Fallback Intent,reference_train
remind me to turn off my phone every day at 11 p.m.,reminders.add,reference_train
can you switch to work program,Cmd.MemoryChange,reference_train
wrap up that reminder it's done,reminders.complete,reference_train
turn off the sound,Cmd.VolumeMute,reference_train
connect the audio from my phone to my aids,Cmd.StreamingStart,reference_train
the score of the minnesota twins game,Default Fallback Intent,reference_train
how much exercise have i done today,Cmd.ActivityExercise,reference_train
can you hey find me a way to white oaks mall,Default Fallback Intent,reference_train
this setting doesn't suit this place,Cmd.MemoryChange,reference_train
where are the loudness settings,Help_Volume,reference_train
could you help me,Default Fallback Intent,reference_train
please i need help with pairing my aid to the phone,Help_Pairing,reference_train
personal setting,Cmd.MemoryChange,reference_train
please change to home program,Cmd.MemoryChange,reference_train
can you unmute on,Cmd.VolumeUnmute,reference_train
can you my hearing aids are missing,Help_FindMyHearingAids,reference_train
throw it on the floor,Default Fallback Intent,reference_train
decrease volume in my hearing aids,Cmd.VolumeDecrease,reference_train
transcribe this conversation,Cmd.TranscribeStart,reference_train
please telephone audio input,Default Fallback Intent,reference_train
how do i turn down the volume in the aid?,Help_Volume,reference_train
please change program to speech,Cmd.MemoryChange,reference_train
send the message,Cmd.SendMessage,reference_train
can i go to a different program?,Help_ChangingMemories,reference_train
can you change memory to three,Cmd.MemoryChange,reference_train
can you set reminder about washing car,reminders.add,reference_train
i cannot remember where my left hearing aid is,Help_FindMyHearingAids,reference_train
log my aerobics session,Cmd.ActivityAerobics,reference_train
what do the fall indicators sound like?,Help_FallAlert,reference_train
please remind me to take medicine next thursday at 4 p.m.,reminders.add,reference_train
please close at notre dame score yesterday,Default Fallback Intent,reference_train
how do volume changes get saved,Help_Volume,reference_train
how to do dnn speech enhancement,Help_IntelliVoice,reference_train
can you switch to home memory,Cmd.MemoryChange,reference_train
set to work memory,Cmd.MemoryChange,reference_train
do i need to stand longer to reach my goal,Cmd.ActivityStand,reference_train
please i want to talk to my audiologist,Help_RemoteProgramming,reference_train
please right swift code of binary search,Default Fallback Intent,reference_train
how do i adjust the volume on my tv streamer?,Help_Accessories,reference_train
how do i turn down the loudness in my hearing aid?,Help_Volume,reference_train
can you add reminder with title washing car,reminders.add,reference_train
crowd setting,Cmd.MemoryChange,reference_train
please adjustments didn't hear it in the office but i am out to your there,Default Fallback Intent,reference_train
how do i get more information on the thrive score?,Help_ThriveScore,reference_train
put a reminder for my checkup,reminders.add,reference_train
can you play message,Cmd.ListenMessage,reference_train
yo,Default Fallback Intent,reference_train
can you every week,reminders.add,reference_train
can you add a reminder,reminders.add,reference_train
please remember to study tomorrow,reminders.add,reference_train
the sound is too low,Cmd.VolumeIncrease,reference_train
find my handset,Cmd.FindMyPhone,reference_train
how do i enable the auto car feature,Help_DeviceSettings,reference_train
please set setting to number four,Cmd.MemoryChange,reference_train
i need directions,Help_Home,reference_train
can you remind me about exams every friday at 7 p.m.,reminders.add,reference_train
can you i want to create a new program?,Help_MemoryOptions,reference_train
please start remote streaming,Cmd.StreamingStart,reference_train
link to my hearing aid,Help_Pairing,reference_train
please i can't hear the,Default Fallback Intent,reference_train
what are some river cruise options in the united states (1),Default Fallback Intent,reference_train
ask my house,Default Fallback Intent,reference_train
please switch to tinnitus memory,Cmd.MemoryChange,reference_train
how will i know when the hearing specialist adjusted my aid?,Help_RemoteProgramming,reference_train
what's the serial number of my aids?,Help_DeviceSettings,reference_train
is my sign,Default Fallback Intent,reference_train
can you remind,reminders.add,reference_train
address change,Default Fallback Intent,reference_train
i'm walking and they didn't working,Default Fallback Intent,reference_train
when would i stop a manual alert text message?,Help_FallAlert,reference_train
can you remind me to pick up my prescription sunday at 5 p.m.,reminders.add,reference_train
can you change memory to mask,Cmd.MemoryChange,reference_train
translate help,Help_Translate,reference_train
let a contact know my news by text,Cmd.SendMessage,reference_train
how reliable is the fall alert,Help_FallAlert,reference_train
can you up volume,Cmd.VolumeIncrease,reference_train
put the audio into my ears,Cmd.StreamingStart,reference_train
mask memory,Cmd.MemoryChange,reference_train
please distance from new jersey,Default Fallback Intent,reference_train
can you heart rate recovery guide,Help_HeartRateRecovery,reference_train
how do i change ringtones?,Help_DeviceSettings,reference_train
can you set setting to number one,Cmd.MemoryChange,reference_train
please pair right aid,Help_Pairing,reference_train
can you turn up the loudness on my aids,Cmd.VolumeIncrease,reference_train
can you master memory,Cmd.MemoryChange,reference_train
please i need help with my settings,Help_DeviceSettings,reference_train
turn the lights off,Default Fallback Intent,reference_train
remind me tomorrow,reminders.add,reference_train
play me the microphone,Cmd.StreamingStart,reference_train
show me the transcribe help,Help_Transcribe,reference_train
how do i ask for new aid settings?,Help_RemoteProgramming,reference_train
how to clean my ric hearing aid?,Help_CleanCare,reference_train
where can i find brain activity,Default Fallback Intent,reference_train
give me text of this conversation,Cmd.TranscribeStart,reference_train
latest reminder finished.,reminders.complete,reference_train
i need support,Help_Home,reference_train
switch memory to golf,Cmd.MemoryChange,reference_train
how do i return to my default volume?,Help_Volume,reference_train
how do i change to a different program on my aids?,Help_ChangingMemories,reference_train
track the run i completed,Cmd.ActivityRun,reference_train
can you latest reminder completed.,reminders.complete,reference_train
can it translate two languages at once,Help_Translate,reference_train
can you write me an example of a sympathy card,Default Fallback Intent,reference_train
hey you,Default Fallback Intent,reference_train
can you i'm floating on the road,Default Fallback Intent,reference_train
it's busy being born,Default Fallback Intent,reference_train
how do i access translation,Help_Translate,reference_train
please switch memory to school,Cmd.MemoryChange,reference_train
where is heart help recovery,Help_HeartRateRecovery,reference_train
how can i customize my hearing aids?,Help_Customize,reference_train
can it be less loud,Cmd.VolumeDecrease,reference_train
can you set an doctors appointment for tomorrow at 10 am,reminders.add,reference_train
how do i save settings to a new memory?,Help_MemoryOptions,reference_train
please play hank williams junior,Default Fallback Intent,reference_train
how will i know when my professional adjusted my hearing aid?,Help_RemoteProgramming,reference_train
my device keeps falling out of my ear,Help_InsertDevice,reference_train
change program to two,Cmd.MemoryChange,reference_train
see my pulse in bpm,Help_HeartRate,reference_train
please show me a quick start guide,Help_WhatsNew,reference_train
i said other program,Default Fallback Intent,reference_train
how do i use this,Help_Home,reference_train
how do i change the tinnitus sounds,Help_Tinnitus,reference_train
gentle on the volume,Cmd.VolumeDecrease,reference_train
adjust each ear's volume separately,Help_Volume,reference_train
please set memory to outdoors,Cmd.MemoryChange,reference_train
chelsea down at least you try,Default Fallback Intent,reference_train
can you locate my other aid,Help_FindMyHearingAids,reference_train
please help with noise stimulus adjustment in my aid,Help_Tinnitus,reference_train
where phone,Cmd.FindMyPhone,reference_train
can you switch to gym memory,Cmd.MemoryChange,reference_train
can you let me hear the microphone,Cmd.StreamingStart,reference_train
can you decrease hearing,Cmd.VolumeDecrease,reference_train
monday,Default Fallback Intent,reference_train
show me voice assistant help,Help_VoiceAssistant,reference_train
can you change memory to restaurant,Cmd.MemoryChange,reference_train
am i running low on battery?,Cmd.BatteryLevel,reference_train
help with tinnitus volume adjustment in my aid,Help_Tinnitus,reference_train
can you hearing aids every time the stupid phone goes,Default Fallback Intent,reference_train
let me record something for someone,Cmd.SendMessage,reference_train
used calories today,Cmd.ActivityCalories,reference_train
turn the lights on,Default Fallback Intent,reference_train
can you switch to tinnitus memory,Cmd.MemoryChange,reference_train
please turn the sound off,Cmd.VolumeMute,reference_train
how to share information with caregiver,Help_HearShare,reference_train
how do i customize my hearing aids?,Help_Customize,reference_train
please latest reminder finished.,reminders.complete,reference_train
can you saturday,Default Fallback Intent,reference_train
please find my aids,Help_FindMyHearingAids,reference_train
set memory to two,Cmd.MemoryChange,reference_train
remind me to do homework on november 11 at 7 p.m.,reminders.add,reference_train
please remind me to call jose tomorrow,reminders.add,reference_train
which room did i leave my aid in,Help_FindMyHearingAids,reference_train
what is wrong with my left hearing aid,Help_SelfCheck,reference_train
can you help with changing programs using the app,Help_ChangingMemories,reference_train
can you change memory to test one,Cmd.MemoryChange,reference_train
remind me to pick up my prescription thursday at 5 p.m.,reminders.add,reference_train
can you change to work program,Cmd.MemoryChange,reference_train
location,Default Fallback Intent,reference_train
flip into my everyday program,Cmd.MemoryChange,reference_train
i'd like to send a message,Cmd.SendMessage,reference_train
can you salsa on my left,Default Fallback Intent,reference_train
what does engagement score mean?,Help_ThriveScore,reference_train
how do i change the volume on my aids?,Help_Volume,reference_train
increase the volume in my aids,Cmd.VolumeIncrease,reference_train
change to worship program,Cmd.MemoryChange,reference_train
stop tv streaming,Cmd.StreamingStop,reference_train
how do i get rid of wax in my hearing aid,Help_CleanCare,reference_train
what if i don't like the adjustments made by my professional?,Help_RemoteProgramming,reference_train
where would i send a manual alert text?,Help_FallAlert,reference_train
can you change to mask mode,Cmd.MemoryChange,reference_train
keeping my aids in good shape,Help_CleanCare,reference_train
thanks a lot,Default Fallback Intent,reference_train
change to memory number two,Cmd.MemoryChange,reference_train
can you set memory to music,Cmd.MemoryChange,reference_train
can you switch program to quiet,Cmd.MemoryChange,reference_train
can you set setting to number three,Cmd.MemoryChange,reference_train
please switch setting to three,Cmd.MemoryChange,reference_train
how do i pair my hearing aids to my phone?,Help_Pairing,reference_train
how to check hearing aids state,Help_SelfCheck,reference_train
can i change my battery?,Help_Battery,reference_train
can you go to personal,Cmd.MemoryChange,reference_train
please unmute the aids,Cmd.VolumeUnmute,reference_train
how do i open the data log,Default Fallback Intent,reference_train
what's the stock price of apple?,Default Fallback Intent,reference_train
poke me when the time arrives,reminders.add,reference_train
can you set up a reminder,reminders.add,reference_train
how do i share my hearing aid audio,Help_HearShare,reference_train
how do i increase the volume in just the left hearing aid?,Help_Volume,reference_train
can you increase the volume in my aids,Cmd.VolumeIncrease,reference_train
how do i contact my clinician for help?,Help_RemoteProgramming,reference_train
can you i need help pairing to the phone,Help_Pairing,reference_train
can you create a reminder,reminders.add,reference_train
tv steam,Cmd.StreamingStart,reference_train
i want to go for a walk,Cmd.ActivityWalk,reference_train
wassup,Default Fallback Intent,reference_train
telehear,Help_HearingCareAnywhereConnect,reference_train
how to change my health goals?,Help_Health,reference_train
how do i switch from the basic app to the advanced app?,Help_AppSettings,reference_train
what does translate do,Help_Translate,reference_train
please switch to home,Cmd.MemoryChange,reference_train
how do i reduce machine noise,Help_Customize,reference_train
help stream,Help_Accessories,reference_train
do i put the hearing aid behind my ear?,Help_InsertDevice,reference_train
please everyday is exciting,Default Fallback Intent,reference_train
turn off the kitchen light,Default Fallback Intent,reference_train
please pump up the volume,Cmd.VolumeIncrease,reference_train
remember to wake up tomorrow,reminders.add,reference_train
please my hearing aids are missing,Help_FindMyHearingAids,reference_train
please i'm here. it's in 7 days. they're going to be paired recap again. bye.,Default Fallback Intent,reference_train
why am i not getting any sound,Help_Volume,reference_train
send the movie audio to my hearing aids,Cmd.StreamingStart,reference_train
can you change memory to telephone,Cmd.MemoryChange,reference_train
please change to master memory,Cmd.MemoryChange,reference_train
send an email,Cmd.SendMessage,reference_train
help my aids sound crackly,Help_DeviceSettings,reference_train
record this conversation,Cmd.TranscribeStart,reference_train
turn,Default Fallback Intent,reference_train
where do i control my hearing aid balance?,Help_WiCROS,reference_train
adjust right ear for higher sound,Cmd.VolumeIncrease,reference_train
how many calories have i burned doing aerobics?,Cmd.ActivityAerobics,reference_train
can you set reminder for 7 a.m. tomorrow about dinner please,reminders.add,reference_train
note my jog,Cmd.ActivityRun,reference_train
how do i unpair my remote mic?,Help_Accessories,reference_train
what's the model of my hearing aid?,Help_DeviceSettings,reference_train
how do i turn up the loudness on the hearing aids?,Help_Volume,reference_train
turn off microphone streaming,Cmd.StreamingStop,reference_train
make reminder,reminders.add,reference_train
how do i test my hearing aids,Help_SelfCheck,reference_train
make a new reminder,reminders.add,reference_train
the voices are hard to hear,Cmd.VolumeIncrease,reference_train
can you remind me of a meeting on the 27th of august,reminders.add,reference_train
please switch to office program,Cmd.MemoryChange,reference_train
can you microphone,Default Fallback Intent,reference_train
how do i search for my hearing aids in the app,Help_FindMyHearingAids,reference_train
what's the model of my aid?,Help_DeviceSettings,reference_train
can you i need to,Default Fallback Intent,reference_train
can you change memory to auditorium,Cmd.MemoryChange,reference_train
can you setting number four,Cmd.MemoryChange,reference_train
remind me to charge my phone every day at 11:00 p.m.,reminders.add,reference_train
turn volume on,Cmd.VolumeUnmute,reference_train
please any help you,Default Fallback Intent,reference_train
set memory to speech,Cmd.MemoryChange,reference_train
send a text to someone,Cmd.SendMessage,reference_train
how do i use the voice asisstant,Help_VoiceAssistant,reference_train
please play my message.,Cmd.ListenMessage,reference_train
dial the loudness down,Cmd.VolumeDecrease,reference_train
i need to tell someone something,Cmd.SendMessage,reference_train
change program to restaurant,Cmd.MemoryChange,reference_train
help with the translate function,Help_Translate,reference_train
how do i sync these together,Help_Pairing,reference_train
switch my hearing aid program,Cmd.MemoryChange,reference_train
how do i save the adjustments made by the hearing care specialist?,Help_RemoteProgramming,reference_train
tell me about live captions,Help_Transcribe,reference_train
remember to turn the lights on at 8 p.m.,reminders.add,reference_train
how do i set it up for stereo,Default Fallback Intent,reference_train
can you switch to outdoors program,Cmd.MemoryChange,reference_train
switch to worship program,Cmd.MemoryChange,reference_train
it's bothering you about the fit,Default Fallback Intent,reference_train
i seen some of the models out there and they lose,Default Fallback Intent,reference_train
please look up the southwire this wire here go anywhere with this way yet,Default Fallback Intent,reference_train
show me help for translate,Help_Translate,reference_train
self check user guide,Help_SelfCheck,reference_train
lay down here,Default Fallback Intent,reference_train
how many calories have i burned this week,Cmd.ActivityCalories,reference_train
set reminder for tomorrow,reminders.add,reference_train
please remind me to pick up my prescription at 5 p.m. on tuesday,reminders.add,reference_train
can you i'm in butterbrodt new delhi,Default Fallback Intent,reference_train
can you raise the volume up,Cmd.VolumeIncrease,reference_train
can you debony logging up,Default Fallback Intent,reference_train
guide me to my heart rate,Help_HeartRate,reference_train
please change program to number three,Cmd.MemoryChange,reference_train
please remind me to pick up my prescription on friday at 5 p.m.,reminders.add,reference_train
can i see my step goal,Cmd.ActivityStep,reference_train
please find my right aid,Help_FindMyHearingAids,reference_train
please help with pairing hearing aids on the phone,Help_Pairing,reference_train
track down my mobile,Cmd.FindMyPhone,reference_train
can you switch memory to work,Cmd.MemoryChange,reference_train
how would i cancel a fall alert message?,Help_FallAlert,reference_train
where do i see words being said in real time?,Help_Transcribe,reference_train
how do i charge my battery?,Help_Battery,reference_train
how do i locate my other hearing aid?,Help_FindMyHearingAids,reference_train
change program,Cmd.MemoryChange,reference_train
increase how loud it is,Cmd.VolumeIncrease,reference_train
this is blasting my eardrums,Cmd.VolumeDecrease,reference_train
what did my contacts send me,Cmd.ListenMessage,reference_train
i can't find my phone,Cmd.FindMyPhone,reference_train
can you complete my reminder.,reminders.complete,reference_train
how do i change the tone of my aids,Help_Customize,reference_train
help to adjust tinnitus settings,Help_Tinnitus,reference_train
can you remember to take medication today at 5 p.m.,reminders.add,reference_train
make my hearing aids beep so i can find them,Help_FindMyHearingAids,reference_train
how do i find my hearing aid?,Help_FindMyHearingAids,reference_train
switch program to everyday,Cmd.MemoryChange,reference_train
what's good,Default Fallback Intent,reference_train
please speech to text help,Help_Transcribe,reference_train
change memory to restaurant,Cmd.MemoryChange,reference_train
please help me find my aids,Help_FindMyHearingAids,reference_train
how many memories can i have,Help_MemoryOptions,reference_train
what is heart rate recovery,Help_HeartRateRecovery,reference_train
how do i stop streaming from my accessory?,Help_Accessories,reference_train
please show me my running goal,Cmd.ActivityRun,reference_train
everything is too low,Cmd.VolumeIncrease,reference_train
please make volume lower,Cmd.VolumeDecrease,reference_train
track my wellness,Help_Health,reference_train
i could use a hand with this app,Help_Home,reference_train
can you set reminder for tomorrow morning,reminders.add,reference_train
how many calories have i burned while running?,Cmd.ActivityRun,reference_train
i can't understand this foreign language,Cmd.TranslationStart,reference_train
is there a place to change my app settings?,Help_AppSettings,reference_train
change to outdoors memory,Cmd.MemoryChange,reference_train
i'd like to pass along a message,Cmd.SendMessage,reference_train
please help with changing memories using my thrive app,Help_ChangingMemories,reference_train
can you saab wanted control,Default Fallback Intent,reference_train
set reminder for tomorrow morning,reminders.add,reference_train
can you remind me for tomorrow,reminders.add,reference_train
please set to personal program,Cmd.MemoryChange,reference_train
please my volume is too soft,Cmd.VolumeIncrease,reference_train
do i need to charge my battery,Cmd.BatteryLevel,reference_train
how do i use the masking noise,Help_Tinnitus,reference_train
switch to meeting memory,Cmd.MemoryChange,reference_train
search iphone,Cmd.FindMyPhone,reference_train
please remind me to feed my cat please,reminders.add,reference_train
please where's the button for memory?,Help_ChangingMemories,reference_train
how do i disconnect my hearing aid from my phone?,Help_Pairing,reference_train
how do i enable double tap on my hearing aids?,Help_DeviceSettings,reference_train
i cannot remember where my hearing aids are,Help_FindMyHearingAids,reference_train
please where's my iphone,Cmd.FindMyPhone,reference_train
how do i connect my hearing aids?,Help_Pairing,reference_train
how do i adjust my loudness of the white noise in the right hearing aid?,Help_Tinnitus,reference_train
where did i put my phone,Cmd.FindMyPhone,reference_train
please it's going to be our little ring bearer dude,Default Fallback Intent,reference_train
how do i set up the tv,Default Fallback Intent,reference_train
how do you allow someone else to key in normal tv,Default Fallback Intent,reference_train
please change to quiet memory,Cmd.MemoryChange,reference_train
stone jesus pine or,Default Fallback Intent,reference_train
how do i share my information with my daughter?,Help_HearShare,reference_train
i need help pairing to my phone,Help_Pairing,reference_train
