text,expected_scope,scope_probability
would you please stream music to my hearing aids,IN_DOMAIN,0.9878306993915122
send the movie audio to my hearing aids,IN_DOMAIN,0.9071808466751374
i would like to start audio streaming from a video,IN_DOMAIN,0.9795162956033059
i need to play music through my hearing aids,IN_DOMAIN,0.8725180651972798
help me start listening to my remote microphone,IN_DOMAIN,0.9524834239323722
i need to send the audio from my computer to my hearing aids,IN_DOMAIN,0.9839449687839525
i need to connect my hearing aids to the microphone,IN_DOMAIN,0.9869636135010765
start audio streaming from a video,IN_DOMAIN,0.9496366211620758
i want to play an audiobook through my hearing aids,IN_DOMAIN,0.9303217410476317
hey can you hook up my remote mic to my hearing aids,IN_DOMAIN,0.9925900008339782
i want you to play a phone call through my hearing aids,IN_DOMAIN,0.9674244230597968
could you play phone calls through my hearing aids,IN_DOMAIN,0.943295109443164
let's send the audio from my phone to my hearing aids,IN_DOMAIN,0.9961215108181829
let's stream the microphone to my hearing aids,IN_DOMAIN,0.9953623222931194
can you send the audio from my computer to my hearing aids,IN_DOMAIN,0.9851645604758956
can you listen to the tv,IN_DOMAIN,0.8282315566274853
can you i'd like to stream now,IN_DOMAIN,0.8384378869635994
i'd like you to stop listening to an audiobook,IN_DOMAIN,0.9506633173007152
would you please turn off streaming from the radio,IN_DOMAIN,0.9839285044118518
would you stop listening to my tablet,IN_DOMAIN,0.9527557178256922
just end the stream from my computer,IN_DOMAIN,0.9724422125416939
kindly turn off the connection to my tablet,IN_DOMAIN,0.9811453442017029
could you stop the stream coming from my laptop,IN_DOMAIN,0.9472568599657165
i'd like to turn off streaming from youtube,IN_DOMAIN,0.9880876282964506
can you end the connection to my laptop,IN_DOMAIN,0.9438691237668252
i need to turn off the connection to my music player,IN_DOMAIN,0.9507849420047503
i want to end the stream from my phone,IN_DOMAIN,0.9925609841872457
could you disconnect from an audiobook,IN_DOMAIN,0.8498764949366098
i want to disconnect my hearing aids from the television,IN_DOMAIN,0.9872919786404941
unlink the tv,IN_DOMAIN,0.8709547554299866
would you turn off streaming from a phone call,IN_DOMAIN,0.9932864084838217
i want to turn off streaming from my laptop,IN_DOMAIN,0.9876538742026687
just disconnect my hearing aids from youtube,IN_DOMAIN,0.976618022617327
i want to turn off the connection to my remote mic,IN_DOMAIN,0.9808437516461695
i need to stop the audio from a video,IN_DOMAIN,0.8466600070387738
i'd like to disconnect from my phone,IN_DOMAIN,0.991279359585089
i want you to turn off the connection to my computer,IN_DOMAIN,0.9771302825358547
stop the audio from youtube,IN_DOMAIN,0.818772808244382
i need to disconnect from my music player,IN_DOMAIN,0.8847353190580126
hey can you unlink my laptop,IN_DOMAIN,0.9184363919008405
can you end the connection to a podcast,IN_DOMAIN,0.8745328537952988
"hey, end the stream from the tv",IN_DOMAIN,0.9809119125472765
just unlink the television,IN_DOMAIN,0.8788652298773341
would you stop the audio from the tv,IN_DOMAIN,0.9495413141902597
would you please stop the stream coming from an audiobook,IN_DOMAIN,0.9554181344139695
can you please end the connection to my meeting audio,IN_DOMAIN,0.9557185210155997
help me turn off the connection to the radio,IN_DOMAIN,0.9331053904194047
i would like to unlink an audiobook,IN_DOMAIN,0.9357433955684852
"hey, could you please turn off streaming from youtube",IN_DOMAIN,0.9673874371012242
would you unlink youtube,IN_DOMAIN,0.7891007174576713
i'd like you to unlink the radio,IN_DOMAIN,0.9382238907861471
please disconnect my hearing aids from my laptop,IN_DOMAIN,0.9790675464737316
i need you to stop listening to a phone call,IN_DOMAIN,0.9523792764381102
would you please cut the stream from my meeting audio,IN_DOMAIN,0.9791168495914545
can you please stop the audio from my computer,IN_DOMAIN,0.9215006231199876
would you end the stream from an audiobook,IN_DOMAIN,0.9667340822972376
i'd like to stop the audio from my remote mic,IN_DOMAIN,0.9843924772436187
would you end the connection to the radio,IN_DOMAIN,0.9455830918852783
i'm trying to turn off streaming from youtube,IN_DOMAIN,0.9817615333673537
please stop streaming from my remote microphone,IN_DOMAIN,0.98588171061269
could you unlink my remote mic,IN_DOMAIN,0.901250802450898
i want you to stop listening to my meeting audio,IN_DOMAIN,0.9565354102740398
can you stop the stream coming from a podcast,IN_DOMAIN,0.9138920716427714
i'd like you to stop the stream coming from an audiobook,IN_DOMAIN,0.9782572042709325
please end the stream from the microphone,IN_DOMAIN,0.9491357992140858
i'm trying to turn off streaming from the tv,IN_DOMAIN,0.9928996389822392
i need to end the connection to a podcast,IN_DOMAIN,0.8665552955092357
"hey, could you please end the connection to phone calls",IN_DOMAIN,0.9565210707616852
i'd like to cut the stream from my meeting audio,IN_DOMAIN,0.9905527218042234
can you turn off streaming from my music player,IN_DOMAIN,0.9765668058363967
kindly cut the stream from my remote microphone,IN_DOMAIN,0.9888238688883652
please cut the stream from music,IN_DOMAIN,0.8506987580660161
quickly stop the stream coming from the television,IN_DOMAIN,0.965341649444118
"hey, could you please disconnect from a phone call",IN_DOMAIN,0.9329896467154672
would you please unlink the tv,IN_DOMAIN,0.8744744023543961
can you please stop the audio from my music player,IN_DOMAIN,0.8635833214866713
i would like to end the stream from a phone call,IN_DOMAIN,0.9899319036638184
can you please turn off streaming from the television,IN_DOMAIN,0.9806276961730523
could you stop the stream coming from the television,IN_DOMAIN,0.9438228659911961
"hey, end the connection to my phone",IN_DOMAIN,0.990787463012064
"hey, could you please end the connection to my remote mic",IN_DOMAIN,0.9661033938701679
i would like to disconnect my hearing aids from the radio,IN_DOMAIN,0.9936623707053605
i want to cut the stream from the radio,IN_DOMAIN,0.9459621723005406
please cut the stream from my meeting audio,IN_DOMAIN,0.9620200342204369
i want you to turn off streaming from a video,IN_DOMAIN,0.9774541784297499
kindly turn off the connection to my ipad,IN_DOMAIN,0.9840967458007142
i'm trying to stop the audio from my computer,IN_DOMAIN,0.9679613964671595
"i'm done listening to my ipad, please disconnect",IN_DOMAIN,0.9061779021726462
i want you to disconnect my hearing aids from phone calls,IN_DOMAIN,0.9923547716467405
i want to end the connection to a podcast,IN_DOMAIN,0.8561513001887788
kindly stop listening to my remote microphone,IN_DOMAIN,0.9787254837729058
can you please disconnect from my ipad,IN_DOMAIN,0.9171272265244477
i need you to stop the stream coming from my remote mic,IN_DOMAIN,0.9838650090147459
go ahead and unlink my tablet,IN_DOMAIN,0.8763576167790447
i want you to disconnect my hearing aids from the radio,IN_DOMAIN,0.9878953072930597
could you end the connection to the tv,IN_DOMAIN,0.9182301825824741
turn off remote mic streaming,IN_DOMAIN,0.9707199248243242
could you disconnect my hearing aids from my computer,IN_DOMAIN,0.984303637006935
i'm trying to stop listening to my phone,IN_DOMAIN,0.98627194638243
i'd like you to unlink my meeting audio,IN_DOMAIN,0.9704842254630898
can you please disconnect from my phone,IN_DOMAIN,0.9687763043419033
just stop streaming from my phone,IN_DOMAIN,0.9953938709811606
can you please stop streaming from a podcast,IN_DOMAIN,0.9334698282617501
go ahead and stop the audio from my music player,IN_DOMAIN,0.8923318724093781
help me stop streaming from my remote microphone,IN_DOMAIN,0.9848352936630776
help me disconnect from my computer,IN_DOMAIN,0.8811696373924423
i want you to unlink phone calls,IN_DOMAIN,0.9182686584722834
let's stop streaming from the radio,IN_DOMAIN,0.9742009265331709
stop streaming from the microphone,IN_DOMAIN,0.9833938393064793
hey can you turn off the connection to my remote mic,IN_DOMAIN,0.9891544142738463
i would like to stop listening to my remote microphone,IN_DOMAIN,0.9870813926723173
could you please stop listening to the tv,IN_DOMAIN,0.859612357971683
i'd like to stop streaming from a phone call,IN_DOMAIN,0.9935766352863314
would you please end the stream from music,IN_DOMAIN,0.9295114060034934
"hey, could you please stop streaming from my meeting audio",IN_DOMAIN,0.9852088546890199
stop streaming from an audiobook,IN_DOMAIN,0.9706601942052018
could you please turn off streaming from my remote mic,IN_DOMAIN,0.9867908740216773
go ahead and end the connection to my ipad,IN_DOMAIN,0.9511174447693078
i'm trying to stop the audio from my music player,IN_DOMAIN,0.9427273518278388
"i'm done listening to my laptop, please disconnect",IN_DOMAIN,0.8864029233003702
go ahead and end the connection to my phone,IN_DOMAIN,0.9800687442481358
"hey, could you please end the connection to the microphone",IN_DOMAIN,0.9534399433122202
could you stop the audio from a podcast,IN_DOMAIN,0.7810076548084508
kindly stop listening to the television,IN_DOMAIN,0.9409447989241929
let's turn off the connection to youtube,IN_DOMAIN,0.9469585410898281
turn off streaming from my tablet,IN_DOMAIN,0.990043554557853
could you stop streaming from my remote microphone,IN_DOMAIN,0.9880853521495966
i need to end the connection to my remote microphone,IN_DOMAIN,0.9776377943718877
would you please end the stream from an audiobook,IN_DOMAIN,0.9553591130673544
go ahead and end the connection to my music player,IN_DOMAIN,0.9146536765060006
can you disconnect my hearing aids from my remote microphone,IN_DOMAIN,0.9940855798059921
help me stop listening to the television,IN_DOMAIN,0.8695973288960579
help me end the connection to my music player,IN_DOMAIN,0.8609567402716883
i'd like to stop listening to my remote mic,IN_DOMAIN,0.9796524213971178
could you please stop streaming from a video,IN_DOMAIN,0.9158558951441922
help me turn off the connection to my remote mic,IN_DOMAIN,0.9724489270683025
i need to stop the audio from my computer,IN_DOMAIN,0.9431241962800342
turn off streaming from a video,IN_DOMAIN,0.9732777303609359
could you cut the stream from my phone,IN_DOMAIN,0.988171513070498
would you stop streaming from an audiobook,IN_DOMAIN,0.9779958313574187
let's stop streaming from the television,IN_DOMAIN,0.9777355967889196
would you please end the stream from a phone call,IN_DOMAIN,0.9748619838405137
hey can you turn off streaming from an audiobook,IN_DOMAIN,0.9873810865260007
help me stop the stream coming from my phone,IN_DOMAIN,0.9811713056312074
i need to turn off streaming from the television,IN_DOMAIN,0.9856873871653143
quickly stop streaming from my music player,IN_DOMAIN,0.9707376610740271
please turn off the connection to my meeting audio,IN_DOMAIN,0.9714614430331335
please stop streaming from youtube,IN_DOMAIN,0.9069026489154249
i would like to unlink my computer,IN_DOMAIN,0.9586602743840974
hey can you turn off streaming from my laptop,IN_DOMAIN,0.992104013254967
cut off the stream,IN_DOMAIN,0.9552824097485387
hey can you stop the audio from my computer,IN_DOMAIN,0.9617371675383348
i need to cut the stream from music,IN_DOMAIN,0.9226508673643309
help me disconnect my hearing aids from the microphone,IN_DOMAIN,0.9840883142530428
just stop the stream coming from a podcast,IN_DOMAIN,0.9215916826944786
i'd like to stop streaming from youtube,IN_DOMAIN,0.9801952580208596
help me turn off the connection to my remote microphone,IN_DOMAIN,0.9816654917002996
i would like to turn off streaming from youtube,IN_DOMAIN,0.9882874275790996
i'd like to unlink a video,IN_DOMAIN,0.8816812362601967
turn off streaming from youtube,IN_DOMAIN,0.9707496662628456
let's cut the stream from an audiobook,IN_DOMAIN,0.9571669735072326
quickly cut the stream from a podcast,IN_DOMAIN,0.9339927556122412
can you please turn off the connection to music,IN_DOMAIN,0.9201501336741511
i'd like to turn off streaming from the microphone,IN_DOMAIN,0.9953477723187102
go ahead and disconnect from my ipad,IN_DOMAIN,0.9312384494983659
kindly turn off the connection to a podcast,IN_DOMAIN,0.9541558035293553
could you end the stream from music,IN_DOMAIN,0.8979105314958102
"hey, stop the audio from the microphone",IN_DOMAIN,0.9609903472764783
i'd like you to turn off streaming from my remote mic,IN_DOMAIN,0.9968593485975132
kindly unlink youtube,IN_DOMAIN,0.7803971243280787
can you stop listening to the television,IN_DOMAIN,0.9188080303249905
i need to unlink an audiobook,IN_DOMAIN,0.835628024417656
would you please end the connection to my ipad,IN_DOMAIN,0.9595138364370173
would you turn off streaming from youtube,IN_DOMAIN,0.9780702114604009
could you please unlink my phone,IN_DOMAIN,0.9227394761892517
i want to end the stream from the television,IN_DOMAIN,0.959334191057371
could you stop the audio from my meeting audio,IN_DOMAIN,0.9293561566210581
i would like to stop the stream coming from a video,IN_DOMAIN,0.9683882461088507
just end the stream from the radio,IN_DOMAIN,0.9546639047387859
could you end the connection to a phone call,IN_DOMAIN,0.9432579824480435
can you unlink the radio,IN_DOMAIN,0.82483706210011
i want to end the connection to a phone call,IN_DOMAIN,0.9490017286354713
kindly end the stream from an audiobook,IN_DOMAIN,0.963048190902014
would you please stop the stream coming from the tv,IN_DOMAIN,0.9647114635215521
i need you to disconnect my hearing aids from youtube,IN_DOMAIN,0.981918941928593
i want to disconnect my hearing aids from the microphone,IN_DOMAIN,0.9903950221717646
cut off the streamed audio,IN_DOMAIN,0.8841810226839515
could you turn off the connection to my ipad,IN_DOMAIN,0.9703537762643105
can you stop streaming from my music player,IN_DOMAIN,0.9627623295913043
stop listening to a phone call,IN_DOMAIN,0.9464151190040736
hey can you end the connection to youtube,IN_DOMAIN,0.9212825343895028
let's unlink my remote microphone,IN_DOMAIN,0.9594582894396256
let's cut the stream from the microphone,IN_DOMAIN,0.9734016268731904
please stop listening to a phone call,IN_DOMAIN,0.8994048803633534
i would like to stop streaming from youtube,IN_DOMAIN,0.9808533447087548
would you cut the stream from my remote mic,IN_DOMAIN,0.9855061861135345
i'd like you to turn off streaming from my remote microphone,IN_DOMAIN,0.9974923891760785
stop piping audio to my ears,IN_DOMAIN,0.8774825241473904
just end the stream from my music player,IN_DOMAIN,0.9469375872246658
i need you to end the connection to a phone call,IN_DOMAIN,0.9635529790756596
i would like to disconnect from my phone,IN_DOMAIN,0.991145916252019
i would like to disconnect from my meeting audio,IN_DOMAIN,0.9801970606699493
please turn off the connection to the tv,IN_DOMAIN,0.9492051479098206
quickly disconnect my hearing aids from an audiobook,IN_DOMAIN,0.9870511684581954
who is the prime minister of india,OOD,0.07504212603173666
who is the priminister of india,OOD,0.0918796068169877
what is the capital of france,OOD,0.04069391280641821
what is the population of india,OOD,0.05884070620001358
who invented the telephone,OOD,0.17218297689592477
when did the moon landing happen,OOD,0.25091802429455146
what is the tallest mountain,OOD,0.05738049827936653
who won the cricket match,OOD,0.12399516169945168
what is artificial intelligence,OOD,0.0717025338158851
what is machine learning,OOD,0.10087057757490536
explain quantum computing,OOD,0.13581006588217903
what is the stock market doing,OOD,0.030788811402329364
what is bitcoin,OOD,0.018324987547529648
what is the exchange rate today,OOD,0.01457743021639546
who is the president of the united states,OOD,0.11224106774728737
what is the temperature today,OOD,0.025538543263719182
what is the weather today,OOD,0.005542117253276357
will it rain tomorrow,OOD,0.11499917918646274
is it going to be hot today,OOD,0.07180915858809289
what is the forecast,OOD,0.04762360952717537
is there a storm coming,OOD,0.23320511690218393
how cold will it be tonight,OOD,0.09145312081518298
will it rain this weekend,OOD,0.12094642604234396
what is the temperature outside,OOD,0.0639300583475394
i want to order pizza,OOD,0.12378239535918834
how do i cook pasta,OOD,0.09169484871909084
what should i eat for dinner,OOD,0.0767336715724658
find me a restaurant,OOD,0.0960491807753936
give me a biryani recipe,OOD,0.10055064946822156
i am hungry,OOD,0.153890617295675
where can i get coffee,OOD,0.17987715944167249
order some food,OOD,0.14093739505689928
book a hotel for tomorrow,OOD,0.07963153580357907
i need a flight to mumbai,OOD,0.12657275346304508
find a hotel near the airport,OOD,0.09259301810437581
what time is my train,OOD,0.11205372746311537
how do i get to delhi,OOD,0.18206301448277873
book a taxi,OOD,0.1263080988569666
show me flights to london,OOD,0.1067227870446763
i am planning a holiday,OOD,0.12573203372010244
open my browser,OOD,0.07549467735262749
open youtube,OOD,0.06136037478648837
send an email,OOD,0.08292320846334666
call my friend,OOD,0.245504254366675
take a photo,OOD,0.2563740470458076
open settings,OOD,0.23183282938164185
turn on bluetooth,OOD,0.2543058278293805
connect to wifi,OOD,0.4131712773116939
play music,OOD,0.05220869505062786
pause the video,OOD,0.18944682521551903
open maps,OOD,0.09879871182970312
how are you,OOD,0.1370778561003939
thank you,OOD,0.1826010072642067
good morning,OOD,0.20839941346998414
good night,OOD,0.12188915451715343
hello,OOD,0.16109620717996764
what are you doing,OOD,0.07049066974948093
tell me a joke,OOD,0.019120961341105636
that's great,OOD,0.2816952884867111
i am bored,OOD,0.15317185344580642
can you help me,OOD,0.1712925029970448
should i buy shares,OOD,0.08754211595872441
what is the price of gold,OOD,0.05414756186705916
show me today's market news,OOD,0.03654656746296214
how is bitcoin doing,OOD,0.09065177696009152
what is the interest rate,OOD,0.04375191087063235
jkakjhdjkhd,OOD,0.15591309715287227
sdkjadsjj,OOD,0.16352680082360127
asdfghjkl,OOD,0.1869627050956798
qwertyuiop,OOD,0.18317586362219984
zzzxxyyqq,OOD,0.15885712490778958
123456789,OOD,0.1852649727968263
hello xyz abc,OOD,0.13293080694982173
qazwsxedc,OOD,0.16401207730540845
random words banana airplane,OOD,0.13559428103345583
kjhkjhkjh,OOD,0.18476925692996293
make the music more enjoyable,OOD,0.21398831710036914
make this sound better,OOD,0.11921903377483967
adjust what i am hearing,OOD,0.17138422569011924
i want a better listening experience,OOD,0.0736081167394459
the audio does not feel right,OOD,0.16335576618501235
can you improve the sound quality,OOD,0.15860288194742478
make the audio comfortable,OOD,0.13904628384875106
fix the sound for me,OOD,0.13493172803544473
i am having trouble hearing this,OOD,0.21680403827519024
help me with the audio,OOD,0.19453492883022694
change the way this sounds,OOD,0.28662199871959493
make the listening experience better,OOD,0.0724340042136955
who is the prime minister but make it louder,OOD,0.09274019561938873
tell me a joke and turn the volume up,OOD,0.22702614444918123
what is the weather and mute it,OOD,0.03076455652604948
play music but do not change the hearing aid,OOD,0.3120800604908508
book a hotel and make it quieter,OOD,0.1104257976247075
what is bitcoin make it louder,OOD,0.04735331150518496
open youtube and turn the sound back on,OOD,0.253744762575984
tell me the capital of france,OOD,0.052937422523782085
i need a flight tomorrow,OOD,0.12274583848387488
please browse the internet,OOD,0.12276010712919039
who is the prime minister of india please,OOD,0.05121713794152072
who is the priminister of india now,OOD,0.04073274389491621
please who is the priminister of india,OOD,0.06080154358950507
please what is the capital of france,OOD,0.025452438428612667
what is the population of india please,OOD,0.04073123926697275
who invented teh telephone,OOD,0.15217533911922876
when did the moon landing happen please,OOD,0.18487502521206312
what is the tallest mountain please,OOD,0.04313280399544406
please what is the tallest mountain,OOD,0.03638447534796052
please who won the cricket match,OOD,0.07993745668522878
who won the cricket match please,OOD,0.08499835421295587
please what is artificial intelligence,OOD,0.047350784006509716
please explain quantum computing,OOD,0.08263947188763554
what is the stock market doing now,OOD,0.012613661151818278
what is bitcoin please,OOD,0.01531992800042914
please what is bitcoin,OOD,0.011066945193013544
what is teh exchange rate today,OOD,0.019781617497199977
what is the exchange rate today now,OOD,0.005951734416098531
who is the president of the united states now,OOD,0.059018213797741526
please who is the president of the united states,OOD,0.07886127964759204
please what is the temperature today,OOD,0.016321871556920997
what is the temperature today now,OOD,0.010810241308932933
what is the weather today please,OOD,0.004277843560873906
will it rain tomorrow please,OOD,0.07148375586550104
is it going to be hot today now,OOD,0.026580187262004284
what is the forecast now,OOD,0.018006083970787623
is there a storm coming please,OOD,0.15207058841066312
is tehre a storm coming,OOD,0.212604172016705
how cold will it be tonight please,OOD,0.060278353384945915
will it rain this weekend please,OOD,0.08263916342698985
what is the temperature outside now,OOD,0.030151625178861496
i want to order pizza now,OOD,0.04380107011838752
please how do i cook pasta,OOD,0.05229734147619314
what should i eat for dinner please,OOD,0.05313468829146495
please find me a restaurant,OOD,0.058840685364211276
find me a restaurant now,OOD,0.03317169031055189
give me a biryani recipe please,OOD,0.06883610149501207
please give me a biryani recipe,OOD,0.06936420169671054
i am hungry please,OOD,0.09502324251927197
where can i get coffee now,OOD,0.07152348922275675
order some food now,OOD,0.04948951243830113
please order some food,OOD,0.08675834902802293
book a hotel for tomorrow now,OOD,0.029104380473028324
book a hotel for tommorow,OOD,0.08396423745450887
please i need a flight to mumbai,OOD,0.07839826350018408
i need a flight to mumbai now,OOD,0.04779221313418425
find a hotel near the airport please,OOD,0.061467375214040665
please find a hotel near the airport,OOD,0.060006846118426105
please what time is my train,OOD,0.06229174767133072
please how do i get to delhi,OOD,0.10486842837452959
book a taxi now,OOD,0.03768313804133838
please show me flights to london,OOD,0.06983062279154406
i am planning a holiday now,OOD,0.052775951612672345
i am planning a holiday please,OOD,0.08634830762577772
please open my browser,OOD,0.04476446067645612
open my browser please,OOD,0.048240720881097765
open youtube now,OOD,0.019198336314020348
send an email now,OOD,0.026176745929927914
send an email please,OOD,0.051772734328693004
please call my friend,OOD,0.1374658768214837
call my friend now,OOD,0.07685649172671627
please take a photo,OOD,0.14787808015093895
please turn on bluetooth,OOD,0.18107087200424077
turn on bluetooth now,OOD,0.10033892354486806
please connect to wifi,OOD,0.26540596961503526
play music now,OOD,0.01564171028364314
pause teh video,OOD,0.15742038538149405
how are you now,OOD,0.028931504183752232
please how are you,OOD,0.061977406528822
please thank you,OOD,0.10322429582744974
good morning please,OOD,0.12787791362930268
good night please,OOD,0.07128639508646684
please good night,OOD,0.07024727216827586
please hello,OOD,0.08408277358992455
what are you doing please,OOD,0.04154537156103155
i am bored now,OOD,0.04395355127117295
can you help me please,OOD,0.08629471407184253
what is the stock market doing please,OOD,0.02139491866938159
should i buy shares now,OOD,0.03262330308902195
should i buy shares please,OOD,0.05732008908461683
what is the price of gold now,OOD,0.0210442374353631
what is teh price of gold,OOD,0.053104245989993304
please show me today's market news,OOD,0.024853479130437783
how is bitcoin doing please,OOD,0.05688572744071996
how is bitcoin doing now,OOD,0.033906491269888095
please what is the interest rate,OOD,0.026302338686824966
jkakjhdjkhd please,OOD,0.10373478466214137
sdkjadsjj now,OOD,0.053107897810671045
please sdkjadsjj,OOD,0.10012080520434286
please asdfghjkl,OOD,0.11958042777231925
asdfghjkl now,OOD,0.061303465259027745
please qwertyuiop,OOD,0.11746976226290629
qwertyuiop please,OOD,0.12082038487550573
zzzxxyyqq now,OOD,0.05064770264537899
123456789 please,OOD,0.114130606398685
hello xyz abc please,OOD,0.08289079244553565
hello xyz abc now,OOD,0.04786931393777527
qazwsxedc now,OOD,0.05624593350720242
please qazwsxedc,OOD,0.10286703203307734
random words banana airplane please,OOD,0.09644785162012648
please random words banana airplane,OOD,0.09787825849004872
kjhkjhkjh please,OOD,0.11717828367734295
make the music more enjoyable please,OOD,0.15303172969153545
make teh music more enjoyable,OOD,0.18244327047765507
make this sound better please,OOD,0.06940169306956889
please make this sound better,OOD,0.07089019350582848
please adjust what i am hearing,OOD,0.10227625881663405
please i want a better listening experience,OOD,0.05380759812621294
the audio does not feel right now,OOD,0.05478788581485916
teh audio does not feel right,OOD,0.1234958054239299
please can you improve the sound quality,OOD,0.10081298319343779
make the audio comfortable now,OOD,0.056489966758100585
make teh audio comfortable,OOD,0.13075737746132865
fix the sound for me now,OOD,0.04094454579861384
fix teh sound for me,OOD,0.10002815596598436
help me with the audio please,OOD,0.12106427907140949
please help me with the audio,OOD,0.1183897967962404
please change the way this sounds,OOD,0.2333840676512795
change the way this sounds please,OOD,0.177120241532304
make the listening experience better now,OOD,0.031043414478669984
make the listening experience better please,OOD,0.04831161763579217
please who is the prime minister but make it louder,OOD,0.06342528153417992
please tell me a joke and turn the volume up,OOD,0.13990675617126336
what is the weather and mute it please,OOD,0.021541277410460413
play music but do not change the hearing aid please,OOD,0.22402540674384175
please play music but do not change the hearing aid,OOD,0.21145241435590756
book a hotel and make it quieter please,OOD,0.07400128112690885
what is bitcoin make it louder now,OOD,0.019279328214888425
what is bitcoin make it louder please,OOD,0.03252796718000317
please open youtube and turn the sound back on,OOD,0.1648659469693735
tell me the capital of france now,OOD,0.02323982546069303
tell me teh capital of france,OOD,0.05207563811933946
please i need a flight tomorrow,OOD,0.0740114242235208
i need a flight tommorow,OOD,0.12444331867173686
please browse teh internet,OOD,0.09319681592467877
tell me about today's news,OOD,0.010988979878710281
explain today's news,OOD,0.03070947525355827
explain the cricket score,OOD,0.061755174348465114
where can i find the train schedule,OOD,0.12120148473462322
show me the train schedule,OOD,0.0903841588274169
explain a pasta recipe,OOD,0.043284219235300125
give me information about email,OOD,0.02923220975624652
what is youtube,OOD,0.03471675044555811
where can i find youtube,OOD,0.11468386370389994
what is the weather,OOD,0.013637030501852387
explain email,OOD,0.032499308903117474
show me today's news,OOD,0.03238839926302994
give me information about bitcoin,OOD,0.03790827122476392
tell me about the cricket score,OOD,0.026396861184215914
tell me about the stock market,OOD,0.021430921535874337
explain pizza,OOD,0.04788524552894868
show me a pasta recipe,OOD,0.04433626424321624
tell me about tax rules,OOD,0.022470970362883702
what is a pasta recipe,OOD,0.02490880015146313
give me information about tax rules,OOD,0.0415372979700811
give me information about the stock market,OOD,0.03930357023951059
where can i find the stock market,OOD,0.08678556503722312
give me information about the weather,OOD,0.035569602526346444
what is today's news,OOD,0.01674062490368733
give me information about the cricket score,OOD,0.04207477184253383
tell me about the train schedule,OOD,0.033415677005829925
explain the weather,OOD,0.043513668481837686
what is the train schedule,OOD,0.0392654496894882
give me information about a pasta recipe,OOD,0.03158350298093349
where can i find email,OOD,0.06045878083452749
tell me about a hotel,OOD,0.009592511555022054
tell me about the weather,OOD,0.014350242937820501
how do i email,OOD,0.060958370619411006
how do i the weather,OOD,0.08490634796146457
where can i find a flight,OOD,0.05414737012552895
how do i a pasta recipe,OOD,0.07499013765540641
how do i tax rules,OOD,0.10634995669525482
how do i pizza,OOD,0.09072530983035976
what is the stock market,OOD,0.0243974432288816
what is tax rules,OOD,0.035983597092395514
tell me about bitcoin,OOD,0.01565909932345977
how do i bitcoin,OOD,0.0974903210352932
where can i find tax rules,OOD,0.09305626692472835
what is my browser,OOD,0.04164159922278676
tell me about my browser,OOD,0.025622262991847444
explain youtube,OOD,0.06939731654139081
how do i my browser,OOD,0.13536618142436718
how do i a flight,OOD,0.05178453499193336
show me the cricket score,OOD,0.06620448718895366
tell me about youtube,OOD,0.0207559019217316
where can i find a hotel,OOD,0.051947787400956624
explain a flight,OOD,0.02845059776772252
how do i the cricket score,OOD,0.10313159886509549
how do i a hotel,OOD,0.06265678426758392
tell me about a flight,OOD,0.00814186073182177
what is the cricket score,OOD,0.03124963679867776
show me a hotel,OOD,0.035163014443420515
tell me about a pasta recipe,OOD,0.015875851445192324
how do i today's news,OOD,0.0539964497832951
show me youtube,OOD,0.08011233957300612
what is pizza,OOD,0.023177813865332353
show me bitcoin,OOD,0.05868628169960777
what is email,OOD,0.013913864621954986
show me the stock market,OOD,0.05915199664597959
explain a hotel,OOD,0.032770203899767036
explain tax rules,OOD,0.059478152393541595
show me the weather,OOD,0.04555361094930832
what is a flight,OOD,0.011451424119622744
give me information about pizza,OOD,0.036736953700826414
tell me about email,OOD,0.009434827703462156
explain the stock market,OOD,0.05378696050464393
where can i find pizza,OOD,0.08190400592970026
give me information about a flight,OOD,0.0272216924687938
how do i the stock market,OOD,0.09838877663642487
show me a flight,OOD,0.03013278812176734
give me information about the train schedule,OOD,0.05291283189493856
give me information about today's news,OOD,0.02485797303812709
give me information about youtube,OOD,0.04787250362341933
show me pizza,OOD,0.05414755069222421
where can i find the cricket score,OOD,0.0886074147548569
show me tax rules,OOD,0.06912005665420806
what is a hotel,OOD,0.013144850623369342
where can i find today's news,OOD,0.049215500653576716
show me my browser,OOD,0.08561379320161722
give me information about my browser,OOD,0.049534195527133895
how do i youtube,OOD,0.133908841266959
where can i find bitcoin,OOD,0.08488834628564745
tell me about pizza,OOD,0.014450328691215986
explain the train schedule,OOD,0.08644970956579834
where can i find my browser,OOD,0.14412853197047737
explain my browser,OOD,0.07611631901549676
how do i the train schedule,OOD,0.14615022713922665
where can i find the weather,OOD,0.07871514802159973
give me information about a hotel,OOD,0.030299618389314498
explain bitcoin,OOD,0.052474271319986054
where can i find a pasta recipe,OOD,0.06556916178569205
show me email,OOD,0.03551269904377796
please who is the prime minister of india today,OOD,0.022966590408217802
can you tell me who is the prime minister of india today,OOD,0.012447517187603618
please who is the prime minister of india please,OOD,0.040818140009750814
i need to know who is the prime minister of india now,OOD,0.01678514995466862
could you who is the prime minister of india today,OOD,0.03195105435905321
please who is the prime minister of india now,OOD,0.022324944723217777
can you who is the prime minister of india now,OOD,0.036185453651566224
who is the president of india,OOD,0.05956799510982125
who is the president of india please,OOD,0.040355648796641996
